age,ageCond,buG1fAccTime,buG1fOrd,buG2fAccTime,buG2fOrd,buG3fAccTime,buG3fOrd,buG4fAccTime,buG4fOrd,buG6fAccTime,buG6fOrd,buG8fAccTime,buG8fOrd,buS1fAccTime,buS1fOrd,buS1fTime,bu_10_8fTime,bu_1fGTime,bu_2fGTime,bu_3fGTime,bu_4_2fTime,bu_6_4fTime,bu_8_6fTime,budam,buga1,buga2,buga3,chaksun1,chaksun2,chaksun3,chaksun4,chaksun5,chulNo,diffUnit,hrName,hrNameEn,hrNo,ilsu,jeG1fTime,jeG3fTime,jeS1fTime,je_1cTime,je_2cTime,je_3cTime,je_4cTime,jkName,jkNameEn,jkNo,meet,name,ord,owName,owNameEn,owNo,plcOdds,prizeCond,rank,rating,rcDate,rcDay,rcDist,rcName,rcNo,rcTime,seG1fAccTime,seG3fAccTime,seS1fAccTime,se_1cAccTime,se_2cAccTime,se_3cAccTime,se_4cAccTime,sex,sexCond,sjG1fOrd,sjG3fOrd,sjS1fOrd,sj_1cOrd,sj_2cOrd,sj_3cOrd,sj_4cOrd,trName,trNameEn,trNo,track,weather,wgBudam,wgHr,winOdds
4,2세이상,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,18500000,8510000,5550000,2590000,1850000,5,-,화중지왕,HWAJUNGJIWANG,3104215,71,0,0,0,0,0,0,0,김준호,Kim Jun Ho,003081,제주,한국,0,남기용,NAM GI YONG,206010,0,R61~80,제2등급,69,20260911,금요일,1200,일반,7,0,0,0,0,0,0,0,0,암,성별오픈,0,0,0,0,0,0,0,강영진,Kang Young Jin,002033, (0%),-,56,0(),0
5,2세이상,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,18500000,8510000,5550000,2590000,1850000,9,-,드림히트,DREAMHEAT,3103929,71,0,0,0,0,0,0,0,문현진,Mun Hyeon Jin,003080,제주,한국,0,김창균,KIM CHANG GYUN,124030,0,R61~80,제2등급,63,20260911,금요일,1200,일반,7,0,0,0,0,0,0,0,0,거,성별오픈,0,0,0,0,0,0,0,고영덕,Ko Young Deok,002026, (0%),-,53,0(),0
5,2세이상,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,18500000,8510000,5550000,2590000,1850000,1,-,보라매,BORAME,3103787,71,0,0,0,0,0,0,0,곽용남,Kwak Young Nam,003061,제주,한국,0,강원표,KANG WONP YO,118026,0,R61~80,제2등급,63,20260911,금요일,1200,일반,7,0,0,0,0,0,0,0,0,거,성별오픈,0,0,0,0,0,0,0,윤덕상,Youn Duk Sang,002021, (0%),-,53,0(),0
6,2세이상,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,18500000,8510000,5550000,2590000,1850000,4,-,장타최강,JANGTACHOEGANG,3102943,71,0,0,0,0,0,0,0,전현준,Jun Hyun Joon,003070,제주,한국,0,강상우,KIM SANG WOO,001157,0,R61~80,제2등급,73,20260911,금요일,1200,일반,7,0,0,0,0,0,0,0,0,거,성별오픈,0,0,0,0,0,0,0,박병진,Park Beong Jin,002028, (0%),-,58,0(),0
6,2세이상,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,18500000,8510000,5550000,2590000,1850000,8,-,대왕대군,DAEWANGDAEGUN,3102589,71,0,0,0,0,0,0,0,김홍권,Kim Hong Kwon,003082,제주,한국,0,고영조,KO YOUNG JO,001057,0,R61~80,제2등급,69,20260911,금요일,1200,일반,7,0,0,0,0,0,0,0,0,거,성별오픈,0,0,0,0,0,0,0,강영진,Kang Young Jin,002033, (0%),-,56,0(),0
6,2세이상,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,18500000,8510000,5550000,2590000,1850000,3,-,황금시대,HWANGGEUMSIDAE,3102105,71,0,0,0,0,0,0,0,강수한,Kang Su Han,003077,제주,한국,0,김중은,KIM JOONG EUN,116059,0,R61~80,제2등급,62,20260911,금요일,1200,일반,7,0,0,0,0,0,0,0,0,거,성별오픈,0,0,0,0,0,0,0,한상배,Han Sang Bae,002023, (0%),-,52.5,0(),0
6,2세이상,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,18500000,8510000,5550000,2590000,1850000,7,-,전설파도,JEONSEOLPADO,3101558,71,0,0,0,0,0,0,0,한영민,Han Young Min,003058,제주,한국,0,김한진,KIM HAN JIN,001093,0,R61~80,제2등급,61,20260911,금요일,1200,일반,7,0,0,0,0,0,0,0,0,수,성별오픈,0,0,0,0,0,0,0,김태준,Kim Tae Jun,002032, (0%),-,52,0(),0
11,2세이상,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,18500000,8510000,5550000,2590000,1850000,2,-,힘찬세상,HIMCHANSESANG,3016927,71,0,0,0,0,0,0,0,곽석,Kwak Seok,003094,제주,한국,0,김용재,Kim Young Jae,116006,0,R61~80,제2등급,62,20260911,금요일,1200,일반,7,0,0,0,0,0,0,0,0,거,성별오픈,0,0,0,0,0,0,0,김대연,Kim Dae Youn,002042, (0%),-,52.5,0(),0
3,남3/북2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,0,0,0,41250000,16500000,10500000,3750000,3000000,3,-,루나크라운,LUNA CROWN,0060839,69,0,0,0,0,0,0,0,이성재,Lee Sung Jae,080431,부산경남,호주,0,류화영,Ryu Hwa Yeong,113115,0,R0~50,혼4등급,38,20260911,금요일,1000,일반,1,0,0,0,0,0,0,0,0,암,성별오픈,0,0,0,0,0,0,0,김혜선,Kim Hye Sun,070292, (0%),-,53,0(),0
2,남3/북2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,0,0,0,41250000,16500000,10500000,3750000,3000000,6,-,캔디투발롯,CANDY TO BALLOT,0061402,69,0,0,0,0,0,0,0,정도윤,Jung Do Yun,080565,부산경남,미국,0,강봉한,Kang Bong Han,113119,0,R0~50,혼4등급,38,20260911,금요일,1000,일반,1,0,0,0,0,0,0,0,0,암,성별오픈,0,0,0,0,0,0,0,라이스,Bart Rice,070186, (0%),-,52.5,0(),0
2,남3/북2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,0,0,0,41250000,16500000,10500000,3750000,3000000,5,-,올클리어,ALL CLEAR,0061896,69,0,0,0,0,0,0,0,서승운,Seo Seung Un,080484,부산경남,일본,0,김갑수,Kim Gab Soo,104146,0,R0~50,혼4등급,38,20260911,금요일,1000,일반,1,0,0,0,0,0,0,0,0,수,성별오픈,0,0,0,0,0,0,0,김도현,Kim Do Hyun,070250, (0%),-,54.5,0(),0
2,남3/북2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,0,0,0,41250000,16500000,10500000,3750000,3000000,1,-,퍼펙트라인,PERFECT LINE,0061897,69,0,0,0,0,0,0,0,진겸,Jin Kyum,080551,부산경남,일본,0,최병부,Choi Byeong Bu,109137,0,R0~50,혼4등급,38,20260911,금요일,1000,일반,1,0,0,0,0,0,0,0,0,수,성별오픈,0,0,0,0,0,0,0,김도현,Kim Do Hyun,070250, (0%),-,54.5,0(),0
2,남3/북2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,0,0,0,41250000,16500000,10500000,3750000,3000000,2,-,대풍별,DAEPUNGBYEOL,0061910,69,0,0,0,0,0,0,0,다비드,David Breux,080626,부산경남,일본,0,구원모,Koo Won Mo,118018,0,R0~50,혼4등급,38,20260911,금요일,1000,일반,1,0,0,0,0,0,0,0,0,수,성별오픈,0,0,0,0,0,0,0,구민성,Gu Min Sung,070173, (0%),-,54.5,0(),0
2,남3/북2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,0,0,0,41250000,16500000,10500000,3750000,3000000,4,-,엉클파크,UNCLE PARK,0062075,69,0,0,0,0,0,0,0,박재이,Park Jae I,080546,부산경남,미국,0,박재용,Park Jae Yong,123005,0,R0~50,혼4등급,38,20260911,금요일,1000,일반,1,0,0,0,0,0,0,0,0,수,성별오픈,0,0,0,0,0,0,0,백광열,Baik Kwang Yeol,070130, (0%),-,54.5,0(),0
2,남3/북2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,0,0,0,41250000,16500000,10500000,3750000,3000000,7,-,토함산보스,TOHAMSAN BOSS,0062076,69,0,0,0,0,0,0,0,이동하,Lee Dong Ha,080562,부산경남,미국,0,박웅진,Park Ung Jin,103007,0,R0~50,혼4등급,39,20260911,금요일,1000,일반,1,0,0,0,0,0,0,0,0,수,성별오픈,0,0,0,0,0,0,0,백광열,Baik Kwang Yeol,070130, (0%),-,54.5,0(),0
2,2세,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,0,0,0,24750000,9900000,6300000,2250000,1800000,4,-,성장,SEONGJANG,0056982,69,0,0,0,0,0,0,0,정도윤,Jung Do Yun,080565,부산경남,한국,0,이민호,Lee Min Ho,122028,0,R0~0,국6등급,0,20260911,금요일,1200,일반,2,0,0,0,0,0,0,0,0,수,성별오픈,0,0,0,0,0,0,0,유현명,You Hyun Myung,070291, (0%),-,54.5,0(),0
2,2세,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,0,0,0,24750000,9900000,6300000,2250000,1800000,11,-,희망봄,HEUIMANG BOM,0056980,69,0,0,0,0,0,0,0,송경윤,Song Kyeong Yun,080421,부산경남,한국,0,최종하,Choi Jong Ha,112019,0,R0~0,국6등급,0,20260911,금요일,1200,일반,2,0,0,0,0,0,0,0,0,수,성별오픈,0,0,0,0,0,0,0,김혜선,Kim Hye Sun,070292, (0%),-,54.5,0(),0
2,2세,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,0,0,0,24750000,9900000,6300000,2250000,1800000,6,-,비케이액슬,B.K AXLE,0056782,69,0,0,0,0,0,0,0,윤형석,Yoon Hyung Seok,080607,부산경남,한국,0,함승원,Ham Seung Won,109142,0,R0~0,국6등급,0,20260911,금요일,1200,일반,2,0,0,0,0,0,0,0,0,수,성별오픈,0,0,0,0,0,0,0,강형곤,Kang Hyoung Gon,070134, (0%),-,54.5,0(),0
2,2세,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,0,0,0,24750000,9900000,6300000,2250000,1800000,2,-,록뮤직,ROCK MUSIC,0056209,69,0,0,0,0,0,0,0,다나카,TANAKA MASAKAZU,080516,부산경남,한국,0,정영식,Jeong Young Sik,104154,0,R0~0,국6등급,0,20260911,금요일,1200,일반,2,0,0,0,0,0,0,0,0,수,성별오픈,0,0,0,0,0,0,0,라이스,Bart Rice,070186, (0%),-,54.5,0(),0
2,2세,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,0,0,0,24750000,9900000,6300000,2250000,1800000,8,-,런포미,RUN FOR ME,0056202,69,0,0,0,0,0,0,0,다실바,Francisco Da Silva,080568,부산경남,한국,0,신우철,Shin Woo Cheol,110056,0,R0~0,국6등급,0,20260911,금요일,1200,일반,2,0,0,0,0,0,0,0,0,수,성별오픈,0,0,0,0,0,0,0,조용배,Cho Yong Bae,070137, (0%),-,54.5,0(),0
2,2세,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,0,0,0,24750000,9900000,6300000,2250000,1800000,7,-,서니와일드,SUNNY WILD,0055952,69,0,0,0,0,0,0,0,서승운,Seo Seung Un,080484,부산경남,한국,0,최상일,CHOI SANG IL,105113,0,R0~0,국6등급,0,20260911,금요일,1200,일반,2,0,0,0,0,0,0,0,0,수,성별오픈,0,0,0,0,0,0,0,문현철,Moon Hyeon Cheol,070249, (0%),-,54.5,0(),0
2,2세,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,0,0,0,24750000,9900000,6300000,2250000,1800000,3,-,고고챔프,GOGO CHAMP,0055814,69,0,0,0,0,0,0,0,이성재,Lee Sung Jae,080431,부산경남,한국,0,정우종합건설(주),Jeongwoo Engineering & Construction,123003,0,R0~0,국6등급,0,20260911,금요일,1200,일반,2,0,0,0,0,0,0,0,0,수,성별오픈,0,0,0,0,0,0,0,권승주,Kwon Sung Ju,070086, (0%),-,54.5,0(),0
2,2세,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,0,0,0,24750000,9900000,6300000,2250000,1800000,10,-,오아시스영천,OASIS YEONGCHEON,0055631,69,0,0,0,0,0,0,0,남정혁,Nam Jeong Hyeok,080619,부산경남,한국,0,이종훈,Lee Jong Hun,105127,0,R0~0,국6등급,0,20260911,금요일,1200,일반,2,0,0,0,0,0,0,0,0,수,성별오픈,0,0,0,0,0,0,0,백광열,Baik Kwang Yeol,070130, (0%),-,53.5,0(),0
2,2세,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,0,0,0,24750000,9900000,6300000,2250000,1800000,9,-,서귀브라보,SEOGWI BRAVO,0055594,69,0,0,0,0,0,0,0,이현종,Lee Hyeon Jong,080548,부산경남,한국,0,서귀포시축협,Seogwipo Chukhyup,105081,0,R0~0,국6등급,0,20260911,금요일,1200,일반,2,0,0,0,0,0,0,0,0,수,성별오픈,0,0,0,0,0,0,0,강형곤,Kang Hyoung Gon,070134, (0%),-,54.5,0(),0
2,2세,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,0,0,0,24750000,9900000,6300000,2250000,1800000,5,-,브라보영,BRAVO YOUNG,0055470,69,0,0,0,0,0,0,0,진겸,Jin Kyum,080551,부산경남,한국,0,양정아,YANG JUNG-A,124019,0,R0~0,국6등급,0,20260911,금요일,1200,일반,2,0,0,0,0,0,0,0,0,수,성별오픈,0,0,0,0,0,0,0,민장기,Min Jang Gi,070136, (0%),-,54.5,0(),0
2,2세,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,0,0,0,24750000,9900000,6300000,2250000,1800000,1,-,파워풀인디,POWERFUL INDIE,0055121,69,0,0,0,0,0,0,0,박재이,Park Jae I,080546,부산경남,한국,0,(주)녹원목장,Nokwon Farm,106204,0,R0~0,국6등급,0,20260911,금요일,1200,일반,2,0,0,0,0,0,0,0,0,수,성별오픈,0,0,0,0,0,0,0,김혜선,Kim Hye Sun,070292, (0%),-,54.5,0(),0
4,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,0,0,0,24750000,9900000,6300000,2250000,1800000,6,-,원더풀파,WONDERFUL PAS,0051302,69,0,0,0,0,0,0,0,채상현,Chae Sang Hyun,080532,부산경남,한국,0,지성배,Ji Seong Bae,111077,0,R0~0,국6등급,0,20260911,금요일,1300,일반,3,0,0,0,0,0,0,0,0,암,암,0,0,0,0,0,0,0,양영남,YANG YOUNG NAM,070263, (0%),-,54,0(),0
3,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,0,0,0,24750000,9900000,6300000,2250000,1800000,11,-,미스코코,MISS COCO,0053508,69,0,0,0,0,0,0,0,최시대,Choi Sidae,080423,부산경남,한국,0,김용래,Kim Yong Rae,065012,0,R0~0,국6등급,0,20260911,금요일,1300,일반,3,0,0,0,0,0,0,0,0,암,암,0,0,0,0,0,0,0,임성실,Lim Sung Sil,070251, (0%),-,54,0(),0
3,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,0,0,0,24750000,9900000,6300000,2250000,1800000,7,-,빠릿빠릿,PPARIT PPARIT,0054170,69,0,0,0,0,0,0,0,신형철,Shin Hyoung Chul,080122,부산경남,한국,0,(주)동화오일,DONGHWA OIL,126009,0,R0~0,국6등급,0,20260911,금요일,1300,일반,3,0,0,0,0,0,0,0,0,암,암,0,0,0,0,0,0,0,임성실,Lim Sung Sil,070251, (0%),-,54,0(),0
3,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,0,0,0,24750000,9900000,6300000,2250000,1800000,2,-,히어위고,HEAR WE GO,0054361,69,0,0,0,0,0,0,0,정도윤,Jung Do Yun,080565,부산경남,한국,0,신윤경,Shin Yoon Gyeong,112292,0,R0~0,국6등급,0,20260911,금요일,1300,일반,3,0,0,0,0,0,0,0,0,암,암,0,0,0,0,0,0,0,임금만,Lim Keum Man,070128, (0%),-,54,0(),0
3,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,0,0,0,24750000,9900000,6300000,2250000,1800000,1,-,금빛스프링,GEUMBIT SPRING,0054582,69,0,0,0,0,0,0,0,남정혁,Nam Jeong Hyeok,080619,부산경남,한국,0,김무현,Kim Moo Hyun,106043,0,R0~0,국6등급,0,20260911,금요일,1300,일반,3,0,0,0,0,0,0,0,0,암,암,0,0,0,0,0,0,0,조용배,Cho Yong Bae,070137, (0%),-,53,0(),0
2,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,0,0,0,24750000,9900000,6300000,2250000,1800000,10,-,히어로히트,HERO HIT,0055333,69,0,0,0,0,0,0,0,박재이,Park Jae I,080546,부산경남,한국,0,김준현,Kim Joon Hyun,106289,0,R0~0,국6등급,0,20260911,금요일,1300,일반,3,0,0,0,0,0,0,0,0,암,암,0,0,0,0,0,0,0,김혜선,Kim Hye Sun,070292, (0%),-,52.5,0(),0
2,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,0,0,0,24750000,9900000,6300000,2250000,1800000,3,-,골든코드,GOLDEN CODE,0055363,69,0,0,0,0,0,0,0,조인권,Jo In Kwon,080438,부산경남,한국,0,김용구,Kim Yong Goo,106059,0,R0~0,국6등급,0,20260911,금요일,1300,일반,3,0,0,0,0,0,0,0,0,암,암,0,0,0,0,0,0,0,구민성,Gu Min Sung,070173, (0%),-,52.5,0(),0
2,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,0,0,0,24750000,9900000,6300000,2250000,1800000,8,-,비케이타이칸,B.K TAY CAN,0055645,69,0,0,0,0,0,0,0,윤형석,Yoon Hyung Seok,080607,부산경남,한국,0,함승원,Ham Seung Won,109142,0,R0~0,국6등급,0,20260911,금요일,1300,일반,3,0,0,0,0,0,0,0,0,암,암,0,0,0,0,0,0,0,강형곤,Kang Hyoung Gon,070134, (0%),-,52.5,0(),0
2,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,0,0,0,24750000,9900000,6300000,2250000,1800000,4,-,에이스러브,ACE LOVE,0055737,69,0,0,0,0,0,0,0,전진구,Jeon Jin Gu,080580,부산경남,한국,0,(주)대홍에이스건업,CO.DAEHONGACE,124044,0,R0~0,국6등급,0,20260911,금요일,1300,일반,3,0,0,0,0,0,0,0,0,암,암,0,0,0,0,0,0,0,최기홍,Choi Ki Hong,070129, (0%),-,52.5,0(),0
2,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,0,0,0,24750000,9900000,6300000,2250000,1800000,5,-,비케이슈터,B.K SHOOTER,0057140,69,0,0,0,0,0,0,0,이현종,Lee Hyeon Jong,080548,부산경남,한국,0,함승원,Ham Seung Won,109142,0,R0~0,국6등급,0,20260911,금요일,1300,일반,3,0,0,0,0,0,0,0,0,암,암,0,0,0,0,0,0,0,강형곤,Kang Hyoung Gon,070134, (0%),-,52.5,0(),0
2,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,0,0,0,24750000,9900000,6300000,2250000,1800000,9,-,판타스틱해피,FANTASTIC HAPPY,0057782,69,0,0,0,0,0,0,0,이성재,Lee Sung Jae,080431,부산경남,한국,0,무지개렌트카,Moojigae Rentcar,118030,0,R0~0,국6등급,0,20260911,금요일,1300,일반,3,0,0,0,0,0,0,0,0,암,암,0,0,0,0,0,0,0,유현명,You Hyun Myung,070291, (0%),-,52.5,0(),0
3,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,0,0,0,16500000,6600000,4200000,1500000,1200000,1,-,타이거블루,TIGER BLUE,0055127,69,0,0,0,0,0,0,0,다실바,Francisco Da Silva,080568,부산경남,한국,0,김형란,Kim Hyeong Ran,112270,0,R0~0,국6등급,0,20260911,금요일,1400,일반,4,0,0,0,0,0,0,0,0,거,성별오픈,0,0,0,0,0,0,0,라이스,Bart Rice,070186, (0%),-,56,0(),0
4,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,0,0,0,16500000,6600000,4200000,1500000,1200000,11,-,원더풀펄핏,WONDERFUL PULPIT,0051304,69,0,0,0,0,0,0,0,김어수,Kim Eu Soo,080403,부산경남,한국,0,지성배,Ji Seong Bae,111077,0,R0~0,국6등급,0,20260911,금요일,1400,일반,4,0,0,0,0,0,0,0,0,수,성별오픈,0,0,0,0,0,0,0,김혜선,Kim Hye Sun,070292, (0%),-,56,0(),0
3,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,0,0,0,16500000,6600000,4200000,1500000,1200000,4,-,라스트부활,LAST BUHWAL,0053531,69,0,0,0,0,0,0,0,송경윤,Song Kyeong Yun,080421,부산경남,한국,0,이동헌,Lee Dong Heon,111082,0,R0~0,국6등급,0,20260911,금요일,1400,일반,4,0,0,0,0,0,0,0,0,거,성별오픈,0,0,0,0,0,0,0,양영남,YANG YOUNG NAM,070263, (0%),-,56,0(),0
3,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,0,0,0,16500000,6600000,4200000,1500000,1200000,8,-,시에라골드,SIERRA GOLD,0053549,69,0,0,0,0,0,0,0,이성재,Lee Sung Jae,080431,부산경남,한국,0,권주순,Kwon Joo Soon,065121,0,R0~0,국6등급,0,20260911,금요일,1400,일반,4,0,0,0,0,0,0,0,0,거,성별오픈,0,0,0,0,0,0,0,안우성,An Woo Sung,070180, (0%),-,56,0(),0
3,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,0,0,0,16500000,6600000,4200000,1500000,1200000,10,-,샴페인위너,CHAMPAGNE WINNER,0053634,69,0,0,0,0,0,0,0,정도윤,Jung Do Yun,080565,부산경남,한국,0,양은석,YANG EunSeok,112096,0,R0~0,국6등급,0,20260911,금요일,1400,일반,4,0,0,0,0,0,0,0,0,암,성별오픈,0,0,0,0,0,0,0,임금만,Lim Keum Man,070128, (0%),-,54,0(),0
3,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,0,0,0,16500000,6600000,4200000,1500000,1200000,6,-,강철역마,KANGCHEOL YEONGMA,0053926,69,0,0,0,0,0,0,0,최시대,Choi Sidae,080423,부산경남,한국,0,김영구,Kim Young Goo,106073,0,R0~0,국6등급,0,20260911,금요일,1400,일반,4,0,0,0,0,0,0,0,0,거,성별오픈,0,0,0,0,0,0,0,손병직,Son Byoung Jig,070246, (0%),-,56,0(),0
3,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,0,0,0,16500000,6600000,4200000,1500000,1200000,7,-,다이나믹레몬,DYNAMIC LEMON,0054163,69,0,0,0,0,0,0,0,서강주,Seo Gang Ju,080605,부산경남,한국,0,김병호,Kim Byeong Ho,111088,0,R0~0,국6등급,0,20260911,금요일,1400,일반,4,0,0,0,0,0,0,0,0,거,성별오픈,0,0,0,0,0,0,0,유현명,You Hyun Myung,070291, (0%),-,56,0(),0
3,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,0,0,0,16500000,6600000,4200000,1500000,1200000,3,-,이글마인,EAGLE MINE,0054325,69,0,0,0,0,0,0,0,남정혁,Nam Jeong Hyeok,080619,부산경남,한국,0,김근영,Kim Geun Young,106272,0,R0~0,국6등급,0,20260911,금요일,1400,일반,4,0,0,0,0,0,0,0,0,암,성별오픈,0,0,0,0,0,0,0,조용배,Cho Yong Bae,070137, (0%),-,53,0(),0
2,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,0,0,0,16500000,6600000,4200000,1500000,1200000,2,-,게임메이커,GAME MAKER,0057801,69,0,0,0,0,0,0,0,박재이,Park Jae I,080546,부산경남,한국,0,(주)제주플러스,CO.JEJUPLUS,124045,0,R0~0,국6등급,0,20260911,금요일,1400,일반,4,0,0,0,0,0,0,0,0,수,성별오픈,0,0,0,0,0,0,0,손병철,Son Byeongchul,070302, (0%),-,54.5,0(),0
2,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,0,0,0,16500000,6600000,4200000,1500000,1200000,9,-,와일드챔프,WILD CHAMP,0058483,69,0,0,0,0,0,0,0,다비드,David Breux,080626,부산경남,한국,0,백용덕,Baek Yong Dok,118028,0,R0~0,국6등급,0,20260911,금요일,1400,일반,4,0,0,0,0,0,0,0,0,수,성별오픈,0,0,0,0,0,0,0,권승주,Kwon Sung Ju,070086, (0%),-,54.5,0(),0
3,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,별정A,0,0,0,16500000,6600000,4200000,1500000,1200000,5,-,로스트킹덤,LOST KINGDOM,0060787,69,0,0,0,0,0,0,0,서승운,Seo Seung Un,080484,부산경남,한국,0,태강,TAE GANG,124042,0,R0~0,국6등급,0,20260911,금요일,1400,일반,4,0,0,0,0,0,0,0,0,수,성별오픈,0,0,0,0,0,0,0,유현명,You Hyun Myung,070291, (0%),-,56,0(),0
3,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,8,-,모어퀴클리,MORE QUICKLY,0053210,69,0,0,0,0,0,0,0,윤형석,Yoon Hyung Seok,080607,부산경남,한국,0,양일추,Yang Il Chu,215356,0,R1~35,국5등급,25,20260911,금요일,1400,일반,5,0,0,0,0,0,0,0,0,암,성별오픈,0,0,0,0,0,0,0,손병직,Son Byoung Jig,070246, (0%),-,52.5,0(),0
4,연령오픈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,핸디캡,0,0,0,24750000,9900000,6300000,2250000,1800000,6,-,석세스골드,SUCCESS GOLD,0052418,69,0,0,0,0,0,0,0,신윤섭,Shin Yun Seob,080606,부산경남,한국,0,이종훈,Lee Jong Hun,105127,0,R1~35,국5등급,34,20260911,금요일,1400,일반,5,0,0,0,0,0,0,0,0,암,성별오픈,0,0,0,0,0,0,0,양영남,YANG YOUNG NAM,070263, (0%),-,54.5,0(),0
