hrNo,hrName,birthday,sex,faHrNo,faHrName,moHrNo,moHrName,damsireNo,damsireName,src
0055983,실버메이외르,20240415,암,7000060,나이트러스,0033371,몬스터퀸,,,API8_2
0056501,실버모테가,20240512,암,0038387,콩코드포인트,0038275,모테가,,,API8_2
0052065,실버스톤,20220224,암,0036735,디바인파크,0029600,화이트이글,,,API8_2
0061650,싱크러시,20240418,암,0041813,미스터크로우,0041693,캐논슈터,,,API8_2
0055652,싱크하드,20240315,수,0045050,섀클포드,0030901,멀티럭,,,API8_2
0053909,아너드칸,20210201,수,0039742,테이크차지인디,6104778,QUICK LIL LADY,,,API8_2
0051872,아너로직,20220429,암,0041566,투아너앤드서브,0033012,스토미로직,,,API8_2
0062944,아너스페셜,20240317,수,6149753,GREATEST HONOUR,7004915,SPECIAL ASSISTANT,,,API8_2
0052900,아라미드,20230114,암,0038391,카우보이칼,0037877,스타삭스,,,API8_2
0060823,아라치아라초,20230228,수,6147900,AUTHENTIC,6107196,SENORITA CORREDORA,,,API8_2
0056207,아르크희망,20240331,암,0040086,위드디스팅션,0025929,롱런드림,,,API8_2
0050924,아리드래곤,20220322,암,0036732,머스킷맨,0046476,라이트디시전,,,API8_2
0051705,아리온의검,20220411,수,6115216,BOLT D'ORO,0050527,바스부사,,,API8_2
0051702,아리온의빛,20220423,거,0038387,콩코드포인트,0036659,아이즈온에디,,,API8_2
0046690,아리온킹,20210204,거,0038391,카우보이칼,0037748,미라클한센,,,API8_2
0051048,아리온킹카,20220316,거,0037972,올드패션드,0031236,히어컴즈서머,,,API8_2
0051703,아리온태양,20220411,거,6119755,AUDIBLE,0050526,홀리대즐,,,API8_2
0045399,아무르,20200211,암,0040056,아치아치아치,0024453,댄징샐리,,,API8_2
0053356,아유레디,20230302,암,0032224,돌아온현표,0043332,로열카우,,,API8_2
0062123,아이돌스타,20240314,거,6149757,IDOL,6105259,AQUALANE SHORES,,,API8_2
0053032,아이스바벨,20230208,거,0046317,레이스데이,0035206,아이스마린,,,API8_2
0053788,아이엠퀸,20230424,암,0038025,아임유어파더,0037267,설광화,,,API8_2
0051615,아이케임,20220419,수,0044420,레볼루셔너리,0031862,삼정파이터,,,API8_2
0052875,아임더원,20230126,암,0032224,돌아온현표,0028339,미스퀵,,,API8_2
0047295,아잔타,20210324,암,0036732,머스킷맨,0031901,에이스마린,,,API8_2
0060852,아처하트,20230318,거,6109247,런해피,6989497,WISH WISH WISH,,,API8_2
0057260,아쿠아블루,20240424,암,0050506,에어포스블루,0040081,아쿠아프린세스,,,API8_2
0053178,아트트리,20230307,수,0038245,미스치비어슬리,0046478,쿨리,,,API8_2
0051759,압도적넘버원,20220430,거,0036732,머스킷맨,0036862,금아고스트,,,API8_2
0052906,앙코르,20230209,수,0050506,에어포스블루,0040613,스트롱퀸,,,API8_2
0044639,애니싱스,20190227,암,0036358,애니기븐새터데이,0036288,프리덤싱즈,,,API8_2
0052966,애니윈,20230228,거,0033566,파워블레이드,0035592,장산제패,,,API8_2
0053728,애프터올위너,20230406,수,0038025,아임유어파더,0042372,그레이엔젤,,,API8_2
0055545,액시스스톰,20240301,거,0032990,한센,0039803,트랜스퍼메이션,,,API8_2
0056675,액시스퍼스트,20240212,수,0045050,섀클포드,0041979,나스티캣,,,API8_2
0047171,액티브스타,20210414,암,0045082,오버애널라이즈,0015767,밀리언달러,,,API8_2
0051632,앤버니,20220518,암,0032990,한센,0038365,파이어러츠갈,,,API8_2
0047545,앨리스마린,20210311,암,0041566,투아너앤드서브,0038184,샌디에고마린,,,API8_2
0054172,어메이징원,20230309,수,0041566,투아너앤드서브,0034057,스틸더쇼와이,,,API8_2
0056571,어메이징월드,20220419,수,6118888,VINO ROSSO,6117562,DI MARIA,,,API8_2
0056663,어메이징칸,20220410,수,6102795,JIMMY CREED,7027818,AXE CAPITAL,,,API8_2
0053631,어플리트캡틴,20230326,암,0039737,어플릿익스프레스,0036709,인에스크로,,,API8_2
0054733,어화둥둥,20220317,거,6114924,UNIFIED,6147834,LILLY'S DREAM,,,API8_2
0051541,억새,20220328,암,0037439,더킹,0041852,마이시스터니나,,,API8_2
0053820,언캡쳐드러너,20230414,거,0044993,언캡처드,0023333,스킵러너,,,API8_2
0062075,엉클파크,20240524,수,7000183,UNCLE CHUCK,6130619,ALLYOUNEEDISLOVIN,,,API8_2
0055426,에너지오브선,20240207,거,0025790,피스룰즈,0033423,세라몬드,,,API8_2
0051197,에런다이트,20220417,수,0034835,티즈원더풀,0034296,채스터티,,,API8_2
0056800,에어나이스,20240215,암,7000060,나이트러스,0035964,소중한인연,,,API8_2
0051115,에어시티,20220218,거,0021239,연승대로,0039449,데스플라잉,,,API8_2
0055737,에이스러브,20240407,암,6969075,지몰로지스트,0040234,소우전러브,,,API8_2
0056673,에이스바람,20240320,수,0050506,에어포스블루,0044479,사전통보,,,API8_2
0052014,에이스선,20220520,거,0045050,섀클포드,0035991,비카뮤직,,,API8_2
0055735,에이스크로우,20240405,암,0041813,미스터크로우,0032490,금수봉,,,API8_2
0056668,에이스타이거,20240227,수,0038387,콩코드포인트,0040127,마코마,,,API8_2
0054764,에이스하이,20220301,암,0044420,레볼루셔너리,0037667,모네플라잉,,,API8_2
0050700,에코챔프,20220124,암,0032219,챔프라인,0040296,에코화이트,,,API8_2
0057483,에파사,20230413,수,6149543,INSTAGRAND,6115988,BELLA BAMBINA,,,API8_2
0062965,엘스타윈,20240429,수,6114377,UNCLE VINNY,6798606,BIN QUIET,,,API8_2
0056064,엘에이드림,20240403,암,7000060,나이트러스,0034906,엘에이걸,,,API8_2
0056566,엘카사도르,20220417,거,6106670,TAPITURE,6122560,LA CASADORA,,,API8_2
0056183,엘파트론,20240217,수,0045082,오버애널라이즈,0040194,퍼시스,,,API8_2
0051733,여수룩앳스타,20220420,암,0040086,위드디스팅션,0027539,골든데일,,,API8_2
0050992,여수슈퍼스타,20220212,암,0036732,머스킷맨,0026120,아이리스,,,API8_2
0056419,여수킹파이터,20240430,수,0046317,레이스데이,0023333,스킵러너,,,API8_2
0056442,여수톱스타,20240430,암,0052826,쿠르부아지에,0045053,리브에브리데이,,,API8_2
0055878,여수톱파이터,20240415,수,0038391,카우보이칼,0034511,슈퍼갤럽,,,API8_2
0052997,여운,20230119,암,0036732,머스킷맨,0037824,엑톤스피드,,,API8_2
0057421,역시역시,20240330,암,0034637,라이언메탈,0044229,은혜서브,,,API8_2
1412356,연예인,20210423,거,0038387,콩코드포인트,0035427,개천의용,,,API8_2
0050835,영광의그린,20220130,거,0043421,일루시브블러프,0038793,영광의키스,,,API8_2
0053525,영광의루키,20230328,암,0038387,콩코드포인트,0036396,일류천,,,API8_2
0056976,영광의크라운,20240118,암,6969075,지몰로지스트,0038793,영광의키스,,,API8_2
0047095,영광의클래스,20210317,수,0039812,모던카우보이,0034849,미스개츠비Ⅱ,,,API8_2
0046787,영광의퍼스트,20210224,수,0045048,보이즈앳토스코노,0038793,영광의키스,,,API8_2
0046789,영광의프린스,20210210,거,0038387,콩코드포인트,0038196,영광승리,,,API8_2
0057401,영광의호프,20240417,거,0034428,테스타마타,0027712,푸른에너지,,,API8_2
0056763,영브릴리언트,20240315,암,0038025,아임유어파더,0046437,드라마틱걸,,,API8_2
0051409,영스카이워커,20220324,수,0038025,아임유어파더,0046437,드라마틱걸,,,API8_2
0053529,영영브라보,20230315,거,0039935,말리부불패,0041931,투투리즈,,,API8_2
0044631,영웅로드,20190509,거,0037972,올드패션드,0034111,당대퀸,,,API8_2
0047505,오늘이순간,20210515,거,0033566,파워블레이드,0033973,옥녀봉,,,API8_2
0044387,오르다,20190302,거,0032990,한센,0034725,메이드위너,,,API8_2
0051329,오버레인보우,20220415,거,0045082,오버애널라이즈,0035366,가속트리플,,,API8_2
0060838,오버로드킹,20231009,거,6127349,TRAPEZE ARTIST,7169816,MISS BILLIONAIRE,,,API8_2
0055803,오버올,20240407,수,0028279,브리그,0038410,릴리벨비,,,API8_2
0056039,오션제니스,20240428,암,0032258,트리플나인,0036800,천하일색,,,API8_2
0053336,오아시스기적,20230319,수,6112206,FROSTED,0052755,웁시데이지,,,API8_2
0051069,오아시스레드,20220224,수,0041566,투아너앤드서브,0029926,심신지려,,,API8_2
0055515,오아시스로즈,20240227,수,0038387,콩코드포인트,0038613,제너럴로즈,,,API8_2
0053851,오아시스루비,20230429,암,0046317,레이스데이,0032396,주얼리파티,,,API8_2
0055344,오아시스섀클,20240224,수,0045050,섀클포드,0038506,원더풀이지,,,API8_2
0055283,오아시스셀럽,20240305,암,0038391,카우보이칼,0036979,영천더비,,,API8_2
0055278,오아시스송,20240128,수,0032990,한센,0030937,호재너즈송,,,API8_2
0053662,오아시스스타,20230330,거,0038387,콩코드포인트,0030925,고속성장,,,API8_2
0053960,오아시스아델,20230510,수,0045050,섀클포드,0045046,헤일리즈롤리팝,,,API8_2
0055354,오아시스엔젤,20240303,수,0036732,머스킷맨,0037649,메이저엔젤,,,API8_2
0054051,오아시스영,20230512,수,0036732,머스킷맨,0036630,위키드우노,,,API8_2
0055631,오아시스영천,20240307,수,0041566,투아너앤드서브,0042792,영천어벤저,,,API8_2
0055488,오아시스왕자,20240313,수,6108937,TONALIST,0054902,그랜드페인터,,,API8_2
0055843,오아시스위너,20220509,수,6115339,MENDELSSOHN,6971348,OFF THE STREET,,,API8_2
0051975,오아시스위키,20220517,거,0036732,머스킷맨,0036630,위키드우노,,,API8_2
0053506,오아시스챔프,20230320,수,0038387,콩코드포인트,0027482,프레리타운십,,,API8_2
0055651,오아시스초원,20240315,거,0038387,콩코드포인트,0027002,싱그러운초원,,,API8_2
0056785,오아시스퀸,20240123,암,0027443,컬러즈플라잉,0019808,가야공주,,,API8_2
0053006,오아시스킹덤,20230228,수,0044993,언캡처드,0040162,블랙레이스,,,API8_2
0055365,오아시스타임,20240229,수,0038387,콩코드포인트,0038579,싱그러운타임,,,API8_2
0055901,오아시스한센,20240422,수,0032990,한센,0021560,쾌검,,,API8_2
0054052,오아시스해피,20230517,수,0046317,레이스데이,0030615,가문여장군,,,API8_2
0054102,오아시스환희,20230328,수,0038387,콩코드포인트,0030708,투어캠프,,,API8_2
0055125,오아시스희망,20240110,수,0037674,뉴레전드,0038310,쉬즈어버드걸,,,API8_2
0053363,오케이베이비,20230325,수,0037972,올드패션드,0050482,비너스베러티,,,API8_2
0047272,오크리지,20210301,수,0034428,테스타마타,0036780,블루플래그,,,API8_2
0047366,오픈스카이,20210525,거,0038391,카우보이칼,0041964,타파티아,,,API8_2
0051234,온누리보스,20220329,수,0035285,파이널보스,0037874,그랜드환호,,,API8_2
0053588,온누리파티,20230324,암,7000060,나이트러스,0035031,오호대장군,,,API8_2
0055869,온리포미,20240317,암,0039216,킹삭스,0042415,아쿠아펀치,,,API8_2
0056203,온톱,20240417,암,0041813,미스터크로우,0041471,아너퀸,,,API8_2
0053007,올더베스트,20230222,암,6115215,OSCAR PERFORMANCE,0052753,밸류드스트라이크,,,API8_2
0060855,올데이롱,20231024,암,6130182,MAGNA GRECIA,7169838,OBERNE ROSE,,,API8_2
0051228,올라운드원,20220303,거,0031261,사이먼퓨어,0031853,모닝퀸,,,API8_2
0055994,올오케이,20240326,수,0032990,한센,0026291,클레이사격,,,API8_2
0061896,올클리어,20240330,수,6104211,ESPOIR CITY,7179054,PERFUME BOMB,,,API8_2
0055342,와일드도로,20240203,암,0050008,바이언,0034578,메다글로리아,,,API8_2
0053839,와일드리얼,20230413,수,0050008,바이언,0050365,아이러니오브리얼,,,API8_2
0056007,와일드메이,20240418,암,0050008,바이언,0037560,파크미니스터,,,API8_2
0053385,와일드신기,20230315,거,0038025,아임유어파더,0025754,윌링,,,API8_2
0053391,와일드점프,20230421,암,0050008,바이언,0044996,블랙벳시,,,API8_2
0058483,와일드챔프,20240330,수,0032258,트리플나인,0043169,와일드아델,,,API8_2
0055340,와일드파워,20240206,암,0050008,바이언,0044999,펄파워,,,API8_2
0053395,와일드파크,20230318,수,0050008,바이언,0037560,파크미니스터,,,API8_2
0053285,용비샤크,20230304,거,0044993,언캡처드,0040121,코럴케이브,,,API8_2
0055721,용비선,20240304,수,0037972,올드패션드,0036869,블랙실드,,,API8_2
0053772,용비스카이,20230427,거,0037972,올드패션드,0045113,럭키스카이,,,API8_2
0055720,용비엑스,20240305,수,0052826,쿠르부아지에,0042350,비케이파워,,,API8_2
0056237,용비오추,20240421,수,0038387,콩코드포인트,0030925,고속성장,,,API8_2
0054464,용비짱,20230423,거,6969075,지몰로지스트,0043511,영화의반석,,,API8_2
0056196,용비천마,20240415,수,0032990,한센,0040343,천년의길,,,API8_2
0050988,용비패왕,20220201,거,0038387,콩코드포인트,0032616,프로포즈,,,API8_2
0055816,우한륭,20240311,암,0044420,레볼루셔너리,0041367,우아륭,,,API8_2
0053275,운이좋아,20230329,거,7000060,나이트러스,0025082,스피노,,,API8_2
0050831,운주가이,20220303,수,0045049,프리덤차일드,0034561,헤이퀸,,,API8_2
0055828,운주러너,20240418,수,0037972,올드패션드,0033501,이글삭스,,,API8_2
0047067,운주레전드,20210226,암,6115219,FREE DROP BILLY,0046475,알프레다,,,API8_2
0053056,운주매직,20230305,수,0045049,프리덤차일드,0045005,지아,,,API8_2
1412358,운주위너,20210417,거,6109255,KEEN ICE,0046504,유포어리움,,,API8_2
0046685,운주챌린지,20210124,암,0044420,레볼루셔너리,0036176,비장의무기,,,API8_2
0053377,운주퍼펙트,20230410,수,0027443,컬러즈플라잉,0044994,머니마이허니,,,API8_2
0053710,울트라비전,20230408,암,0038387,콩코드포인트,0036736,레드벅,,,API8_2
0047487,워너비위드유,20210510,암,0038025,아임유어파더,0038400,데인저러스고스트,,,API8_2
0060529,원고,20230518,수,6965458,KANTHAROS,6118558,RAPIDS,,,API8_2
0054743,원대한꿈,20220209,거,6112413,TAPWRIT,6110551,PARTY SMART,,,API8_2
0050754,원더풀그룸,20220325,수,0034428,테스타마타,0038310,쉬즈어버드걸,,,API8_2
0054196,원더풀라라,20230515,암,0045050,섀클포드,0050567,러블리라라,,,API8_2
0050883,원더풀라크,20220124,암,0032990,한센,0034950,나이트퓨리,,,API8_2
0051664,원더풀머드,20220502,암,0034428,테스타마타,0023406,케이랜즈로즈,,,API8_2
0051576,원더풀밴드,20220329,거,0028545,인디밴드,0038363,후사이치스원더풀,,,API8_2
0053326,원더풀뷰,20230307,수,0041868,제이피즈거스토,0033114,스크루이,,,API8_2
0045968,원더풀비더,20200429,수,0039750,퍼지,0038312,매지컬프로미스,,,API8_2
0051306,원더풀스마트,20220409,암,0034428,테스타마타,0023319,예스트라이크,,,API8_2
0047474,원더풀윈드,20210511,암,0039750,퍼지,0038311,라데아,,,API8_2
0051310,원더풀존스,20220330,수,0037674,뉴레전드,0031251,켄덤,,,API8_2
0046715,원더풀케이랜,20210131,암,0033566,파워블레이드,0032522,승리사랑,,,API8_2
0052132,원더풀테민크,20220227,암,0045050,섀클포드,0046500,바이바이버피,,,API8_2
0047477,원더풀팀,20210512,암,0034428,테스타마타,0027451,엔들리스헤로인,,,API8_2
0051302,원더풀파,20220420,암,0034428,테스타마타,0036598,배그대드커페이,,,API8_2
0053885,원더풀패션,20230427,거,0028545,인디밴드,0038363,후사이치스원더풀,,,API8_2
0051304,원더풀펄핏,20220416,수,0039750,퍼지,0026766,천은,,,API8_2
0046712,원더풀포춘,20210131,암,0041868,제이피즈거스토,0036316,론다도르,,,API8_2
0052015,원더풀프리치,20220523,암,0045050,섀클포드,0041964,타파티아,,,API8_2
0060821,원라스트마가리타,20230410,수,6126916,MAXIMUM SECURITY,6111364,MARGARITA SALT,,,API8_2
0054440,원웨이,20210327,암,0034428,테스타마타,0033685,중앙여제,,,API8_2
1411933,원웨이로드,20210430,거,0044993,언캡처드,0040241,시크리티브레이디,,,API8_2
0053805,원플러스원,20230421,거,0037972,올드패션드,0050916,쿠쿠키니아,,,API8_2
0054101,월드고트,20230421,거,6109255,KEEN ICE,0052825,알스마티팬츠,,,API8_2
0053583,월드댄서캣,20230330,암,0036732,머스킷맨,0025783,서프라이징댄서,,,API8_2
0055725,월드라이언맨,20240310,수,0027312,라이언산타,0043142,원더풀머스킷,,,API8_2
0047287,월드루비,20210425,암,0045050,섀클포드,0035291,월드피스,,,API8_2
0051604,월드리스트캣,20220406,암,0034735,페더럴리스트,0028970,라레인델라보어즈,,,API8_2
0053581,월드볼드맨,20230418,수,6969075,지몰로지스트,0035729,볼드룰즈,,,API8_2
0051928,월드블루핀캣,20220512,암,0021079,블루핀,0020345,러빙엔젤,,,API8_2
0053003,월드빅스캣,20230214,암,0041559,빅스,0026633,그레이트엔젤,,,API8_2
0051597,월드선더캣,20220220,암,0033119,선더모카신,0026633,그레이트엔젤,,,API8_2
0047533,월드위너스맨,20210425,거,0036732,머스킷맨,0032176,핫커멘드,,,API8_2
0053582,월드이글캣,20230320,암,0045050,섀클포드,0030202,황금빛지중해,,,API8_2
0055704,월드크라운캣,20240411,암,0036732,머스킷맨,0035729,볼드룰즈,,,API8_2
0051248,월드태양,20220223,암,0041566,투아너앤드서브,0017658,동방최고,,,API8_2
0051060,월드톱티어,20220323,암,0034735,페더럴리스트,0022026,질주하라,,,API8_2
0055691,월드투아너맨,20240201,수,0041566,투아너앤드서브,0030197,하스타티,,,API8_2
0054866,월드트리,20230220,거,0041566,투아너앤드서브,0041945,필리매디슨,,,API8_2
0051596,월드트리플캣,20220328,암,0032258,트리플나인,0035729,볼드룰즈,,,API8_2
0052992,월드파이터맨,20230206,수,7000060,나이트러스,0030197,하스타티,,,API8_2
0055424,월드플라잉,20240225,암,0021239,연승대로,0039449,데스플라잉,,,API8_2
0051726,월드하니,20220411,암,0038227,크리솔라이트,0035784,배다리하니,,,API8_2
0047238,웨이브업,20210430,수,0034735,페더럴리스트,0018679,랭귀사,,,API8_2
0051827,위너스루키,20220415,암,0036732,머스킷맨,0030130,위너스마린,,,API8_2
0055802,위너윈,20240415,암,0039737,어플릿익스프레스,0035563,퀸스퀸,,,API8_2
0052927,위너컵,20230208,암,0038245,미스치비어슬리,0040243,컵오럭,,,API8_2
0051365,위너클리어,20220327,수,6114923,KLIMT,0050911,클리어크리던스,,,API8_2
0055341,위닝와일드,20240205,암,0050008,바이언,0052671,위닝이미지,,,API8_2
0051363,위닝트리,20220403,거,0037972,올드패션드,0040167,러브토어치,,,API8_2
0060846,위닝포스,20230226,거,6126464,AWESOME SLEW,6115528,LADY CARLOTTA,,,API8_2
0044578,위대한선택,20190425,거,0020256,메니피,0040230,미첼즈로즈,,,API8_2
0052896,위대한하트,20230218,암,0036732,머스킷맨,0032113,럭키하트,,,API8_2
0046930,위라이크머니,20210301,암,0026618,경부대로,0041534,라이트마이월드,,,API8_2
0052136,위스트롱,20220328,암,0032272,록밴드,0037895,오스힐,,,API8_2
0061506,위즈덤픽,20240422,수,7000182,GALILEAN,6868770,GOLDEN MISS,,,API8_2
0054220,윈나우,20230530,거,0035285,파이널보스,0018573,부산의별,,,API8_2
0052114,윈드로즈,20220221,암,0045050,섀클포드,0033079,로즈어네이티브,,,API8_2
0051422,윈드미르,20220228,거,0032258,트리플나인,0035070,백두미르,,,API8_2
0050972,윈드불릿,20220222,거,0037972,올드패션드,0038335,메니블레이드,,,API8_2
0054167,윈드소드,20230329,수,0039737,어플릿익스프레스,0038295,패전트리,,,API8_2
0055394,윈드송,20240323,암,0028279,브리그,0029452,너티브리지트,,,API8_2
0043670,윈드위너,20190125,거,0034735,페더럴리스트,0028635,윈드레토,,,API8_2
0051688,윈드타임,20220415,암,0040246,지롤라모,0033837,라스트코디,,,API8_2
0046821,윈윈,20210322,수,0038391,카우보이칼,0036612,엘리사타운,,,API8_2
0050699,유니언챔프,20220202,암,0032219,챔프라인,0036362,유니언채터,,,API8_2
0055275,유니언콜,20240122,수,0036732,머스킷맨,0038662,유니언퀸,,,API8_2
0057142,유니언플래시,20240414,수,0046483,플래시백,0036362,유니언채터,,,API8_2
0056038,유림대로행,20240512,수,0046317,레이스데이,0050916,쿠쿠키니아,,,API8_2
0050930,유림세상,20220308,수,0045050,섀클포드,0040020,쿠바의열정,,,API8_2
0051800,유림스카이,20220410,거,0045082,오버애널라이즈,0032827,레드화이트앤블루,,,API8_2
0053635,유림스페셜,20230323,암,0041566,투아너앤드서브,0024138,스페셜레드,,,API8_2
0056069,유림신궁,20240406,수,0032990,한센,0026254,컨셉리처블,,,API8_2
0052944,유림에이스,20230224,암,0045050,섀클포드,0032317,로열제이,,,API8_2
0053430,유림찬가,20230307,암,6969075,지몰로지스트,0024475,님의찬가,,,API8_2
0054331,은빛,20230423,암,0032990,한센,0034466,으뜸클래식,,,API8_2
0044191,은성영웅,20190318,수,0038332,커널존,0026629,선로들리,,,API8_2
0057305,은하수,20230120,거,6149602,VOLATILE,7044971,AMERICA'S SURPRISE,,,API8_2
0054325,이글마인,20230328,암,0036593,온이글즈윙즈,0032518,골드마인,,,API8_2
0056049,이븐스타,20240505,암,0046317,레이스데이,0041971,프라우드오브마이,,,API8_2
0056113,이십년동행,20240502,암,0041566,투아너앤드서브,0032775,셀럽,,,API8_2
0054140,이십년지기,20230523,수,0044993,언캡처드,0032775,셀럽,,,API8_2
0053832,이지스천마,20230415,거,0032990,한센,0039049,닥터선더,,,API8_2
0054112,이지스크라운,20230518,거,0045050,섀클포드,0031298,더블브릴리언트,,,API8_2
0055870,이클립스비전,20240329,수,0045050,섀클포드,0040979,새만금의비전,,,API8_2
0056767,이클립스호프,20240521,수,0041566,투아너앤드서브,0037888,레이즈미업,,,API8_2
0062949,익스플로러,20240508,수,6109228,LIAM'S MAP,7009108,ADVOCATING,,,API8_2
0050729,인디고스트,20220303,암,0028545,인디밴드,0037952,끝판고스트,,,API8_2
0055560,인디언캐처,20240325,암,0046317,레이스데이,0032261,인디언파크,,,API8_2
0055605,인디에어,20240216,수,0028545,인디밴드,0043342,비제이미스,,,API8_2
0054202,인디타이거,20230412,수,0044993,언캡처드,0031093,인디언블루,,,API8_2
0055680,인빈서블,20240227,수,0041566,투아너앤드서브,0032210,퀸크릭캣,,,API8_2
0053630,인피니트위너,20230421,암,0044931,센트럴커맨드,0028549,우승데이,,,API8_2
0047362,일념신화,20210301,수,0045050,섀클포드,0034091,폭풍신화,,,API8_2
0053025,잇츠릿,20230213,수,0038387,콩코드포인트,0042319,굳센대로,,,API8_2
0054798,장고맨,20230325,수,0041868,제이피즈거스토,0041861,오렌지스텝,,,API8_2
0056273,장고킹,20240328,수,0041868,제이피즈거스토,0041861,오렌지스텝,,,API8_2
0062943,저스티스윈,20240519,수,7029910,JACK CHRISTOPHER,6128675,LASEEN,,,API8_2
0054581,전성시대,20230602,암,0026213,지금이순간,0045022,워리어옵라이트,,,API8_2
0046327,절대보스,20200305,거,0034428,테스타마타,0036509,해야,,,API8_2
0056120,정문골드원,20240409,수,0038391,카우보이칼,0028581,코러스원,,,API8_2
0056223,정문빅스타,20240420,수,0041559,빅스,0026448,파이널걸,,,API8_2
0057762,정문스킵,20230301,거,0027443,컬러즈플라잉,0033096,골든걸슈,,,API8_2
0046088,정문코빗,20200320,거,0041566,투아너앤드서브,0035588,엑톤불패,,,API8_2
0053219,정문큰대박,20230218,거,7000060,나이트러스,0035896,승리스타,,,API8_2
0053651,정문파피아노,20230327,거,0032990,한센,0039437,광목천왕,,,API8_2
0050971,정문펠릭스,20220120,수,0038391,카우보이칼,0044978,세이굿나이트앨리,,,API8_2
0055061,제로포인트,20240107,수,0039737,어플릿익스프레스,0040196,토킨바우트,,,API8_2
0056041,제성마스터,20240429,암,0032258,트리플나인,0033603,모닝제주,,,API8_2
0051796,제이드팰리스,20220421,수,0041566,투아너앤드서브,0033824,좋아라,,,API8_2
0051495,제주스톤,20220324,수,0033119,선더모카신,0037249,스페셜스톤,,,API8_2
0054306,젠젠,20230413,수,0033119,선더모카신,0036730,잰타스틱,,,API8_2
0054181,조이오브퀸,20230403,암,0044993,언캡처드,0050574,원디렉션송,,,API8_2
0055339,조지프린스,20240216,수,0038387,콩코드포인트,0040497,조지퀸,,,API8_2
0050661,즐거운동행,20220314,암,0026213,지금이순간,0036080,아마조네스,,,API8_2
0045245,즐거운여정,20200129,암,0027443,컬러즈플라잉,0040130,새즈미즈엘리자베,,,API8_2
0053628,지롤시대,20230327,암,0040246,지롤라모,0042590,마하시대,,,API8_2
0050734,지타,20220203,암,0033119,선더모카신,0026666,명댄서,,,API8_2
0055400,진격의빛,20240215,암,0031028,언비터블,0032651,라이언갤러퍼,,,API8_2
1412327,진주빛,20210201,암,0032314,뉴화이트삭스,0037312,조이오브캡틴,,,API8_2
0050814,짝사랑,20220403,암,0034835,티즈원더풀,0038358,코르시에라,,,API8_2
0055590,차돌멩이,20240416,암,0039935,말리부불패,0025720,위스콘신걸,,,API8_2
0060851,차밍보스,20230406,수,6119780,ENGAGE,6114794,WILD RIVER CAT,,,API8_2
0060849,차밍스텔라,20230324,수,6149543,INSTAGRAND,7085045,STARSHIP MISSION,,,API8_2
0047466,차밍에이스,20210424,수,0038391,카우보이칼,0029148,해피댄서,,,API8_2
0054166,창공의날개,20230420,수,0036194,인디언킹,0039123,해피하와이,,,API8_2
0056662,채스칸,20220326,수,6109240,모스피릿,7009165,TEMPER MINT GAL,,,API8_2
0051942,챔프걸,20220517,암,0032219,챔프라인,0038425,노르칼,,,API8_2
0044851,챔프고,20190312,거,0024050,엑톤파크,0036362,유니언채터,,,API8_2
0050659,챔프소니,20220124,거,0036732,머스킷맨,0034010,블랙사파이어,,,API8_2
0053556,챔프의사랑,20230327,암,0032219,챔프라인,0036217,에버그린트리,,,API8_2
0051443,챔프의시대,20220323,암,0032219,챔프라인,0036938,영희시대,,,API8_2
0053402,챔프의영광,20230305,거,0032219,챔프라인,0036938,영희시대,,,API8_2
0053237,챔프의전설,20230221,수,0032219,챔프라인,0036362,유니언채터,,,API8_2
0053938,챔프의향기,20230426,암,0032219,챔프라인,0041975,레이즈드라이트,,,API8_2
0053554,챔프의희망,20230407,수,0032219,챔프라인,0038496,천년의희망,,,API8_2
0051712,챔프킹,20220522,거,0039737,어플릿익스프레스,0045055,오너싱,,,API8_2
0057383,천관의반석,20230308,거,6967942,TWIRLING CANDY,6151634,EPISCOPAL,,,API8_2
0051243,천년도르,20220327,암,0046484,도르트문트,0037347,천년동안도,,,API8_2
0055986,천년여제,20240328,암,0034428,테스타마타,0032054,그레이스,,,API8_2
0052953,천다이아,20230222,암,0021239,연승대로,0033423,세라몬드,,,API8_2
0043288,천마파워,20180418,암,0038391,카우보이칼,0031267,쉬저스트마이트,,,API8_2
0057840,천명의질주,20240410,수,0052826,쿠르부아지에,0037957,프린세스세실리아,,,API8_2
0053929,청춘은자유,20230422,수,0040246,지롤라모,0025801,케익브레드,,,API8_2
0060528,초가속,20230401,수,0041819,닉스고,6779860,RENDITION,,,API8_2
0054113,초일류,20230417,수,0040246,지롤라모,0027374,디히어퀸,,,API8_2
0051053,최강루이스,20220225,거,0032990,한센,0040136,브람스톱셸프,,,API8_2
0042163,최강쏜살,20180410,수,0026618,경부대로,0029325,라피네,,,API8_2
0051288,최강트리플,20220311,수,0032990,한센,0029382,어레스티드레이디,,,API8_2
0052902,최강해피,20230123,수,0038391,카우보이칼,0041965,랭귀지오브러브,,,API8_2
0052475,최고의꿈,20210501,수,6115828,BUCCHERO,6130398,BLUTADDA,,,API8_2
0060841,치프블레임,20230130,거,6821213,BLAME,7089593,SYMPTOM,,,API8_2
0054736,카디널포스,20220428,수,6149581,스펀투런,6128624,키튼스카디널,,,API8_2
0055215,카스타디바,20240309,암,0045050,섀클포드,0029166,감동의바다,,,API8_2
0045471,카우라인,20200307,거,0038391,카우보이칼,0035774,빅에이스,,,API8_2
