rcDate,rcDay,meet,rcNo,발주시각,rcDist,rank,rcName,budam,prizeCond,ageCond,sexCond,dusu,chulNo,hrNo,hrName,prd,age,sex,ilsu,rating,wgBudam,jkNo,jkName,trNo,trName,owName,chaksun1
20260828,금요일,제주,6,17:50,1110,제4등급,일반,핸디캡,R21~40,2세이상,성별오픈,10,3,3105495,무림왕자,제,4,거,67,28,54,003080,문현진,002018,신경호,신상섭,13000000
20260828,금요일,제주,6,17:50,1110,제4등급,일반,핸디캡,R21~40,2세이상,성별오픈,10,4,3018884,백록군주,제,7,수,67,37,58.5,003089,박성광,002034,이태용,쌍용통운,13000000
20260828,금요일,제주,6,17:50,1110,제4등급,일반,핸디캡,R21~40,2세이상,성별오픈,10,5,3105488,날려오라,제,4,암,67,34,57,003094,곽석,002042,김대연,김경림,13000000
20260828,금요일,제주,6,17:50,1110,제4등급,일반,핸디캡,R21~40,2세이상,성별오픈,10,6,3104068,전승소녀,제,5,암,67,35,57.5,003081,김준호,002036,강태종,현동부,13000000
20260828,금요일,제주,6,17:50,1110,제4등급,일반,핸디캡,R21~40,2세이상,성별오픈,10,7,3018999,색달미소,제,8,암,67,28,54,003058,한영민,002032,김태준,강승호,13000000
20260828,금요일,제주,6,17:50,1110,제4등급,일반,핸디캡,R21~40,2세이상,성별오픈,10,8,3107927,리듬블루,제,3,암,67,29,54.5,003053,안득수,002027,강대은,김호영,13000000
20260828,금요일,제주,6,17:50,1110,제4등급,일반,핸디캡,R21~40,2세이상,성별오픈,10,9,3104749,한빛제일,제,4,거,67,32,56,003092,이성민,002026,고영덕,송방원,13000000
20260828,금요일,제주,6,17:50,1110,제4등급,일반,핸디캡,R21~40,2세이상,성별오픈,10,10,3101811,날려버려,제,6,거,67,36,58,003070,전현준,002032,김태준,부건영,13000000
20260828,금요일,제주,7,19:00,1200,제4등급,일반,핸디캡,R21~40,2세이상,성별오픈,10,1,3018038,대별왕,제,9,거,67,29,54.5,003094,곽석,002042,김대연,홍규식,13000000
20260828,금요일,제주,7,19:00,1200,제4등급,일반,핸디캡,R21~40,2세이상,성별오픈,10,2,3104649,일품걸,제,4,암,67,36,58,003070,전현준,002029,이준호,양방철,13000000
20260828,금요일,제주,7,19:00,1200,제4등급,일반,핸디캡,R21~40,2세이상,성별오픈,10,3,3103519,환상지오,제,5,거,67,29,54.5,003089,박성광,002034,이태용,부건영,13000000
20260828,금요일,제주,7,19:00,1200,제4등급,일반,핸디캡,R21~40,2세이상,성별오픈,10,4,3104790,천상의별,제,4,거,67,29,54.5,003081,김준호,002036,강태종,강진숙,13000000
20260828,금요일,제주,7,19:00,1200,제4등급,일반,핸디캡,R21~40,2세이상,성별오픈,10,5,3104752,태흥신공,제,4,거,67,31,55.5,003080,문현진,002026,고영덕,송방원,13000000
20260828,금요일,제주,7,19:00,1200,제4등급,일반,핸디캡,R21~40,2세이상,성별오픈,10,6,3108052,신안으뜸,제,3,수,67,36,58,003077,강수한,002038,김길홍,한빛,13000000
20260828,금요일,제주,7,19:00,1200,제4등급,일반,핸디캡,R21~40,2세이상,성별오픈,10,7,3018933,오라태양,제,7,수,67,29,54.5,003084,김한남,002032,김태준,서정숙,13000000
20260828,금요일,제주,7,19:00,1200,제4등급,일반,핸디캡,R21~40,2세이상,성별오픈,10,8,3018748,성공제일,제,8,거,67,40,60,003092,이성민,002018,신경호,문인환,13000000
20260828,금요일,제주,7,19:00,1200,제4등급,일반,핸디캡,R21~40,2세이상,성별오픈,10,9,3105270,가온천하,제,4,거,67,21,51,003082,김홍권,002033,강영진,조태만,13000000
20260828,금요일,제주,7,19:00,1200,제4등급,일반,핸디캡,R21~40,2세이상,성별오픈,10,10,3103803,백두영웅,제,5,거,67,23,51.5,003086,이동준,002039,문성호,강영수,13000000
20260828,금요일,제주,8,19:55,1200,제3등급,일반,핸디캡,R41~60,2세이상,성별오픈,10,1,3104183,백용해,제,4,수,67,55,57,003070,전현준,002029,이준호,임상관,15500000
20260828,금요일,제주,8,19:55,1200,제3등급,일반,핸디캡,R41~60,2세이상,성별오픈,10,2,3103588,소왕산,제,5,암,67,47,53,003075,원유일,002021,윤덕상,강재필,15500000
20260828,금요일,제주,8,19:55,1200,제3등급,일반,핸디캡,R41~60,2세이상,성별오픈,10,3,3104645,한라보배,제,4,거,67,50,54.5,003082,김홍권,002033,강영진,강경덕,15500000
20260828,금요일,제주,8,19:55,1200,제3등급,일반,핸디캡,R41~60,2세이상,성별오픈,10,4,3017642,쌍용신화,제,10,거,67,55,57,003089,박성광,002034,이태용,쌍용통운,15500000
20260828,금요일,제주,8,19:55,1200,제3등급,일반,핸디캡,R41~60,2세이상,성별오픈,10,5,3103451,리듬황후,제,5,암,67,59,59,003080,문현진,002026,고영덕,신우,15500000
20260828,금요일,제주,8,19:55,1200,제3등급,일반,핸디캡,R41~60,2세이상,성별오픈,10,6,3018668,으뜸영웅,제,8,거,67,44,51.5,003087,임재광,002031,심도연,김영구,15500000
20260828,금요일,제주,8,19:55,1200,제3등급,일반,핸디캡,R41~60,2세이상,성별오픈,10,7,3104611,와흘호,제,4,수,67,52,55.5,003081,김준호,002023,한상배,양우선,15500000
20260828,금요일,제주,8,19:55,1200,제3등급,일반,핸디캡,R41~60,2세이상,성별오픈,10,8,3104591,제주전사,제,4,거,67,43,51,003096,양민재,002030,최기호,김정봉,15500000
20260828,금요일,제주,8,19:55,1200,제3등급,일반,핸디캡,R41~60,2세이상,성별오픈,10,9,3104223,청룡에이스,제,4,암,67,46,52.5,003092,이성민,002033,강영진,청룡,15500000
20260828,금요일,제주,8,19:55,1200,제3등급,일반,핸디캡,R41~60,2세이상,성별오픈,10,10,3101725,킹코브라,제,7,수,67,44,51.5,003053,안득수,002013,변용호,양근재,15500000
20260829,토요일,서울,1,12:55,1000,국6등급,일반,별정A,R0~0,2세,암,8,1,0056001,마천마마,한국,2,암,67,-,52.5,080616,마이아,070096,서범석,마용숙,24750000
20260829,토요일,서울,1,12:55,1000,국6등급,일반,별정A,R0~0,2세,암,8,2,0055716,에이케이선,한국,2,암,67,0,52.5,080405,김용근,070306,홍윤화,함승원,24750000
20260829,토요일,서울,1,12:55,1000,국6등급,일반,별정A,R0~0,2세,암,8,3,0055335,마이티뮬란,한국(포),2,암,67,0,52.5,080417,유승완,070160,서홍수,조병태,24750000
20260829,토요일,서울,1,12:55,1000,국6등급,일반,별정A,R0~0,2세,암,8,4,0056966,아리온퀸즈,한국,2,암,67,0,51.5,080621,(-1)우인철,070181,이관호,권진환,24750000
20260829,토요일,서울,1,12:55,1000,국6등급,일반,별정A,R0~0,2세,암,8,5,0055524,행운스타,한국,2,암,67,-,52.5,080550,조재로,070165,서인석,조경수,24750000
20260829,토요일,서울,1,12:55,1000,국6등급,일반,별정A,R0~0,2세,암,8,6,0056227,툰테자,한국,2,암,67,-,52.5,080530,정정희,070244,리카디,로스린다 유누스,24750000
20260829,토요일,서울,1,12:55,1000,국6등급,일반,별정A,R0~0,2세,암,8,7,0055472,걸작루비,한국,2,암,67,0,52.5,080486,이혁,070293,정하백,박덕희,24750000
20260829,토요일,서울,1,12:55,1000,국6등급,일반,별정A,R0~0,2세,암,8,8,0055787,파워풀스탠스,한국,2,암,67,-,52.5,080624,루이스,070248,함완식,지성배,24750000
20260829,토요일,서울,2,13:45,1200,국6등급,일반,별정A,R0~0,연령오픈,성별오픈,11,1,0053917,플라잉치프,한국,3,거,67,-,56,080405,김용근,070197,이준철,김형순,16500000
20260829,토요일,서울,2,13:45,1200,국6등급,일반,별정A,R0~0,연령오픈,성별오픈,11,2,0050970,피엔에스원,한국,4,암,67,0,54,080568,다실바,070117,박윤규,피엔에스홈즈,16500000
20260829,토요일,서울,2,13:45,1200,국6등급,일반,별정A,R0~0,연령오픈,성별오픈,11,3,0054323,특급기상,한국,3,암,67,-,54,080608,오수철,070247,이동국,김근영,16500000
20260829,토요일,서울,2,13:45,1200,국6등급,일반,별정A,R0~0,연령오픈,성별오픈,11,4,0054178,라이즈파워,한국,3,수,67,-,55,080621,(-1)우인철,070170,김동균,박정재,16500000
20260829,토요일,서울,2,13:45,1200,국6등급,일반,별정A,R0~0,연령오픈,성별오픈,11,5,0053269,아모스전사,한국,3,수,67,0,56,080530,정정희,070306,홍윤화,조아건설(주),16500000
20260829,토요일,서울,2,13:45,1200,국6등급,일반,별정A,R0~0,연령오픈,성별오픈,11,6,0053509,블루로즈,한국,3,암,67,-,54,080473,김정준,070167,이신우,범한산업,16500000
20260829,토요일,서울,2,13:45,1200,국6등급,일반,별정A,R0~0,연령오픈,성별오픈,11,7,0053686,스터닝히어로,한국(포),3,수,67,-,56,080611,푸르칸,070170,김동균,박성구,16500000
20260829,토요일,서울,2,13:45,1200,국6등급,일반,별정A,R0~0,연령오픈,성별오픈,11,8,0053862,금성축제,한국,3,암,67,0,54,080599,김태현,070165,서인석,조창규,16500000
20260829,토요일,서울,2,13:45,1200,국6등급,일반,별정A,R0~0,연령오픈,성별오픈,11,9,0055267,베스트프렌드,한국,2,수,67,-,54.5,080562,이동하,070225,문병기,(주)나스카,16500000
20260829,토요일,서울,2,13:45,1200,국6등급,일반,별정A,R0~0,연령오픈,성별오픈,11,10,0053943,퀸즈레이스,한국,3,암,67,0,54,080533,조상범,070146,안병기,박병현,16500000
20260829,토요일,서울,2,13:45,1200,국6등급,일반,별정A,R0~0,연령오픈,성별오픈,11,11,0056217,라온더칼,한국,2,수,67,-,54.5,080476,장추열,070304,이강서,손천수,16500000
20260829,토요일,서울,3,14:35,1300,국6등급,일반,별정A,R0~0,연령오픈,성별오픈,11,1,0051308,원더풀치프,한국,4,수,68,0,56,080473,김정준,070165,서인석,(주)녹원목장,16500000
20260829,토요일,서울,3,14:35,1300,국6등급,일반,별정A,R0~0,연령오픈,성별오픈,11,2,0054471,슈퍼캔디,한국,4,암,68,0,54,080550,조재로,070247,이동국,(주)쎄쎄쎄,16500000
20260829,토요일,서울,3,14:35,1300,국6등급,일반,별정A,R0~0,연령오픈,성별오픈,11,3,0053438,판타스틱브로,한국,3,암,68,0,54,080608,오수철,070146,안병기,박병현,16500000
20260829,토요일,서울,3,14:35,1300,국6등급,일반,별정A,R0~0,연령오픈,성별오픈,11,4,0050825,스파이스밴드,한국,4,암,68,0,54,080611,푸르칸,070167,이신우,정영식,16500000
20260829,토요일,서울,3,14:35,1300,국6등급,일반,별정A,R0~0,연령오픈,성별오픈,11,5,0051316,비바참,한국,4,암,68,0,54,080599,김태현,070182,전승규,김명식,16500000
20260829,토요일,서울,3,14:35,1300,국6등급,일반,별정A,R0~0,연령오픈,성별오픈,11,6,0046772,피엔에스미,한국,5,암,68,0,54,080515,조한별,070117,박윤규,피엔에스홈즈,16500000
20260829,토요일,서울,3,14:35,1300,국6등급,일반,별정A,R0~0,연령오픈,성별오픈,11,7,0053024,그랜드커리지,한국,3,수,68,0,56,080417,유승완,070144,배휴준,강종우,16500000
20260829,토요일,서울,3,14:35,1300,국6등급,일반,별정A,R0~0,연령오픈,성별오픈,11,8,0054260,프라임스타,한국,3,암,68,0,54,080513,송재철,070198,임채덕,양순희,16500000
20260829,토요일,서울,3,14:35,1300,국6등급,일반,별정A,R0~0,연령오픈,성별오픈,11,9,0052916,히어로드래건,한국,3,암,68,0,54,080602,임다빈,070300,백종수,임재형,16500000
20260829,토요일,서울,3,14:35,1300,국6등급,일반,별정A,R0~0,연령오픈,성별오픈,11,10,0054864,래피드총알,한국,3,암,68,0,54,080603,김태희,070164,박재우,박정재,16500000
20260829,토요일,서울,3,14:35,1300,국6등급,일반,별정A,R0~0,연령오픈,성별오픈,11,11,0053927,나이트캡틴,한국,3,암,68,0,54,080533,조상범,070199,조현수,신명석,16500000
20260829,토요일,서울,4,15:25,1700,국5등급,일반,핸디캡,R1~35,연령오픈,성별오픈,10,1,0051740,문학벨,한국(포),4,암,67,32,56.5,080624,루이스,070164,박재우,권경자,24750000
20260829,토요일,서울,4,15:25,1700,국5등급,일반,핸디캡,R1~35,연령오픈,성별오픈,10,2,0053761,세이버스,한국,3,수,67,28,56.5,080550,조재로,070293,정하백,김광두,24750000
20260829,토요일,서울,4,15:25,1700,국5등급,일반,핸디캡,R1~35,연령오픈,성별오픈,10,3,0046673,러브스칼렛,한국,5,암,67,32,56.5,080611,푸르칸,070175,강환민,지앤지스타트(주),24750000
20260829,토요일,서울,4,15:25,1700,국5등급,일반,핸디캡,R1~35,연령오픈,성별오픈,10,4,0054881,미스터크레딧,한국,3,수,67,26,55.5,080486,이혁,070096,서범석,박순옥,24750000
20260829,토요일,서울,4,15:25,1700,국5등급,일반,핸디캡,R1~35,연령오픈,성별오픈,10,5,0053708,블랙마마,한국,3,암,67,32,56.5,080616,마이아,070164,박재우,파인트리,24750000
20260829,토요일,서울,4,15:25,1700,국5등급,일반,핸디캡,R1~35,연령오픈,성별오픈,10,6,0050900,혁명의질주,한국,4,암,67,27,54,080602,임다빈,070144,배휴준,미리내,24750000
20260829,토요일,서울,4,15:25,1700,국5등급,일반,핸디캡,R1~35,연령오픈,성별오픈,10,7,0047264,학산대세,한국,5,암,67,24,52.5,080582,빅투아르,070290,문세영,황봉기,24750000
20260829,토요일,서울,4,15:25,1700,국5등급,일반,핸디캡,R1~35,연령오픈,성별오픈,10,8,0051036,블랙러시안,한국,4,거,67,25,55,080484,서승운,070289,성상현,박재용,24750000
20260829,토요일,서울,4,15:25,1700,국5등급,일반,핸디캡,R1~35,연령오픈,성별오픈,10,9,0053645,라온킹스맨,한국,3,수,67,28,56.5,080476,장추열,070304,이강서,손천수,24750000
20260829,토요일,서울,4,15:25,1700,국5등급,일반,핸디캡,R1~35,연령오픈,성별오픈,10,10,0046999,샤크텐,한국,5,거,67,28,56.5,080533,조상범,070264,박지헌,힐링팜조합,24750000
20260829,토요일,서울,5,16:15,1200,국5등급,일반,핸디캡,R1~35,연령오픈,성별오픈,11,1,0050951,폭스트롯,한국,4,암,67,23,52.5,080473,김정준,070163,박병일,본투런,24750000
20260829,토요일,서울,5,16:15,1200,국5등급,일반,핸디캡,R1~35,연령오픈,성별오픈,11,2,0047071,주링스카이,한국,5,암,67,33,55,080484,서승운,070170,김동균,최임규,24750000
20260829,토요일,서울,5,16:15,1200,국5등급,일반,핸디캡,R1~35,연령오픈,성별오픈,11,3,0054384,서울비행,한국,3,수,67,29,55,080617,코지,070181,이관호,이동좌,24750000
20260829,토요일,서울,5,16:15,1200,국5등급,일반,핸디캡,R1~35,연령오픈,성별오픈,11,4,0053644,라온더클라라,한국,3,암,67,31,54,080486,이혁,070304,이강서,라온랜드(주),24750000
20260829,토요일,서울,5,16:15,1200,국5등급,일반,핸디캡,R1~35,연령오픈,성별오픈,11,5,0053969,학산새미,한국,3,암,67,29,53,080562,이동하,070163,박병일,황봉기,24750000
20260829,토요일,서울,5,16:15,1200,국5등급,일반,핸디캡,R1~35,연령오픈,성별오픈,11,6,0050780,예스엔젤,한국,4,암,67,23,52.5,080578,김효정,070164,박재우,조창규,24750000
20260829,토요일,서울,5,16:15,1200,국5등급,일반,핸디캡,R1~35,연령오픈,성별오픈,11,7,0053353,용비신화,한국,3,거,67,33,57,080405,김용근,070199,조현수,정성진,24750000
20260829,토요일,서울,5,16:15,1200,국5등급,일반,핸디캡,R1~35,연령오픈,성별오픈,11,8,0053793,이클립스엘리,한국,3,암,67,28,52.5,080546,박재이,070197,이준철,조한수,24750000
20260829,토요일,서울,5,16:15,1200,국5등급,일반,핸디캡,R1~35,연령오픈,성별오픈,11,9,0053257,뷰티풀리,한국,3,암,67,28,52.5,080550,조재로,070115,박천서,박광순,24750000
20260829,토요일,서울,5,16:15,1200,국5등급,일반,핸디캡,R1~35,연령오픈,성별오픈,11,10,0050690,문학파이터,한국,4,암,67,33,55,080624,루이스,070148,정호익,권경자,24750000
20260829,토요일,서울,5,16:15,1200,국5등급,일반,핸디캡,R1~35,연령오픈,성별오픈,11,11,0053592,영원한스타,한국,3,암,67,33,55,080513,송재철,070247,이동국,조병해,24750000
20260829,토요일,서울,6,17:05,1300,국5등급,일반,핸디캡,R1~35,연령오픈,성별오픈,11,1,0054201,벌교엠퍼러,한국(포),3,수,67,32,55.5,080434,김철호,070290,문세영,유성훈,24750000
20260829,토요일,서울,6,17:05,1300,국5등급,일반,핸디캡,R1~35,연령오픈,성별오픈,11,2,0053641,금아온포인트,한국,3,거,67,26,52.5,080473,김정준,070181,이관호,금아산업(주),24750000
20260829,토요일,서울,6,17:05,1300,국5등급,일반,핸디캡,R1~35,연령오픈,성별오픈,11,3,0053194,화이트잭팟,한국,3,거,67,29,54,080530,정정희,070244,리카디,이강운,24750000
20260829,토요일,서울,6,17:05,1300,국5등급,일반,핸디캡,R1~35,연령오픈,성별오픈,11,4,0051778,와달비,한국,4,거,67,28,53.5,080603,김태희,070247,이동국,(주)늘푸른목장,24750000
20260829,토요일,서울,6,17:05,1300,국5등급,일반,핸디캡,R1~35,연령오픈,성별오픈,11,5,0047116,엑스팩터,한국,5,거,67,35,57,080484,서승운,070170,김동균,공이공팔,24750000
20260829,토요일,서울,6,17:05,1300,국5등급,일반,핸디캡,R1~35,연령오픈,성별오픈,11,6,0053872,세명피크,한국(포),3,암,67,26,52.5,080611,푸르칸,070305,차우호,이기철,24750000
20260829,토요일,서울,6,17:05,1300,국5등급,일반,핸디캡,R1~35,연령오픈,성별오픈,11,7,0054466,팔팔날아,한국,3,암,67,26,52.5,080568,다실바,070117,박윤규,퍼플라인,24750000
20260829,토요일,서울,6,17:05,1300,국5등급,일반,핸디캡,R1~35,연령오픈,성별오픈,11,8,0051223,이클립스에지,한국,4,거,67,27,53,080100,김옥성,070160,서홍수,조한수,24750000
20260829,토요일,서울,6,17:05,1300,국5등급,일반,핸디캡,R1~35,연령오픈,성별오픈,11,9,0046161,그래티튜드,한국,6,암,67,23,52.5,080578,김효정,070167,이신우,(주)일진코스메틱,24750000
20260829,토요일,서울,6,17:05,1300,국5등급,일반,핸디캡,R1~35,연령오픈,성별오픈,11,10,0045339,파이널축제,한국,6,수,67,35,57,080533,조상범,070198,임채덕,럭키,24750000
20260829,토요일,서울,6,17:05,1300,국5등급,일반,핸디캡,R1~35,연령오픈,성별오픈,11,11,0051037,그랜드쾌마,한국,4,수,67,27,53,080487,임기원,070179,송문길,박재범,24750000
20260829,토요일,서울,7,18:25,1600,국4등급,일반,핸디캡,R1~50,연령오픈,암,10,1,0051562,퀸다이아,한국,4,암,67,49,56.5,080476,장추열,070181,이관호,김아라,33000000
20260829,토요일,서울,7,18:25,1600,국4등급,일반,핸디캡,R1~50,연령오픈,암,10,2,0054761,세명다이아,한국,4,암,67,37,52.5,080486,이혁,070144,배휴준,이기철,33000000
20260829,토요일,서울,7,18:25,1600,국4등급,일반,핸디캡,R1~50,연령오픈,암,10,3,0053941,와일드매직,한국,3,암,67,50,57,080578,김효정,070244,리카디,이시돌협회,33000000
20260829,토요일,서울,7,18:25,1600,국4등급,일반,핸디캡,R1~50,연령오픈,암,10,4,0045476,울트라삭스,한국,6,암,67,39,51,080621,(-1)우인철,070174,강성오,김창식,33000000
20260829,토요일,서울,7,18:25,1600,국4등급,일반,핸디캡,R1~50,연령오픈,암,10,5,0052990,마이티샤인,한국,3,암,67,45,54.5,080616,마이아,070160,서홍수,조제형,33000000
20260829,토요일,서울,7,18:25,1600,국4등급,일반,핸디캡,R1~50,연령오픈,암,10,6,0051529,원더풀어롱,한국,4,암,67,39,52.5,080568,다실바,070096,서범석,(주)녹원목장,33000000
20260829,토요일,서울,7,18:25,1600,국4등급,일반,핸디캡,R1~50,연령오픈,암,10,7,0053918,아리온퀸카,한국,3,암,67,37,52.5,080550,조재로,070247,이동국,권진환,33000000
20260829,토요일,서울,7,18:25,1600,국4등급,일반,핸디캡,R1~50,연령오픈,암,10,8,0046539,컴플리트스텝,한국,6,암,67,49,56.5,080487,임기원,070167,이신우,장석영,33000000
20260829,토요일,서울,7,18:25,1600,국4등급,일반,핸디캡,R1~50,연령오픈,암,10,9,0054020,티나케이,미국,5,암,67,46,55,080565,정도윤,070200,최용건,강경운,33000000
20260829,토요일,서울,7,18:25,1600,국4등급,일반,핸디캡,R1~50,연령오픈,암,10,10,0053198,해피투게더,한국,3,암,67,46,55,080515,조한별,070293,정하백,김기종,33000000
20260829,토요일,서울,8,18:55,1800,2등급,일반,핸디캡,R1~80,연령오픈,성별오픈,11,1,0056398,블루넬로,미국,4,수,67,67,53,080484,서승운,070117,박윤규,최병욱,49500000
20260829,토요일,서울,8,18:55,1800,2등급,일반,핸디캡,R1~80,연령오픈,성별오픈,11,2,0055090,슈퍼선더,뉴질랜드,5,거,67,64,52.5,080530,정정희,070200,최용건,양동희,49500000
20260829,토요일,서울,8,18:55,1800,2등급,일반,핸디캡,R1~80,연령오픈,성별오픈,11,3,0044706,머스탱파워,한국,7,거,67,76,57.5,080611,푸르칸,070175,강환민,이영성,49500000
20260829,토요일,서울,8,18:55,1800,2등급,일반,핸디캡,R1~80,연령오픈,성별오픈,11,4,0054029,새파랑,미국,5,수,67,71,55,080476,장추열,070096,서범석,최현우,49500000
20260829,토요일,서울,8,18:55,1800,2등급,일반,핸디캡,R1~80,연령오픈,성별오픈,11,5,0054008,위즈러너,미국,5,거,67,70,54.5,080513,송재철,070306,홍윤화,최몽주,49500000
20260829,토요일,서울,8,18:55,1800,2등급,일반,핸디캡,R1~80,연령오픈,성별오픈,11,6,0060345,지비볼트,미국,3,거,67,77,58,080582,빅투아르,070244,리카디,손병석,49500000
20260829,토요일,서울,8,18:55,1800,2등급,일반,핸디캡,R1~80,연령오픈,성별오픈,11,7,0050685,학산다크호스,한국,4,수,67,70,54.5,080562,이동하,070290,문세영,황봉기,49500000
20260829,토요일,서울,8,18:55,1800,2등급,일반,핸디캡,R1~80,연령오픈,성별오픈,11,8,0054604,케이드래곤,캐나다,4,거,67,74,56.5,080405,김용근,070197,이준철,김형란,49500000
20260829,토요일,서울,8,18:55,1800,2등급,일반,핸디캡,R1~80,연령오픈,성별오픈,11,9,0045158,월드참,한국,7,수,67,66,52.5,080533,조상범,070264,박지헌,유성훈,49500000
20260829,토요일,서울,8,18:55,1800,2등급,일반,핸디캡,R1~80,연령오픈,성별오픈,11,10,0054010,오라칸,미국,5,수,67,71,55,080515,조한별,070293,정하백,유정희,49500000
20260829,토요일,서울,8,18:55,1800,2등급,일반,핸디캡,R1~80,연령오픈,성별오픈,11,11,0052103,드래곤킬러,한국,4,수,67,74,52.5,080622,(-4)조성환,070175,강환민,김형란,49500000
20260829,토요일,서울,9,19:25,1200,혼4등급,일반,핸디캡,R0~50,연령오픈,성별오픈,11,1,0061540,마이티허쉬,미국,2,수,67,38,51,080603,김태희,070160,서홍수,조병태,33000000
20260829,토요일,서울,9,19:25,1200,혼4등급,일반,핸디캡,R0~50,연령오픈,성별오픈,11,2,0054462,퍼플코리아,한국,3,암,67,37,52.5,080562,이동하,070200,최용건,퍼플라인,33000000
20260829,토요일,서울,9,19:25,1200,혼4등급,일반,핸디캡,R0~50,연령오픈,성별오픈,11,3,0053802,그레이스데이,한국,3,수,67,37,52.5,080530,정정희,070146,안병기,정현주,33000000
20260829,토요일,서울,9,19:25,1200,혼4등급,일반,핸디캡,R0~50,연령오픈,성별오픈,11,4,0061573,슈프림다이아,미국,2,암,67,37,52.5,080568,다실바,070174,강성오,김아라,33000000
20260829,토요일,서울,9,19:25,1200,혼4등급,일반,핸디캡,R0~50,연령오픈,성별오픈,11,5,0060702,세종파워,미국,3,수,67,46,56.5,080405,김용근,070199,조현수,정성진,33000000
20260829,토요일,서울,9,19:25,1200,혼4등급,일반,핸디캡,R0~50,연령오픈,성별오픈,11,6,0060340,팬텀프린스,미국,3,수,67,39,53,080476,장추열,070289,성상현,강만구,33000000
20260829,토요일,서울,9,19:25,1200,혼4등급,일반,핸디캡,R0~50,연령오픈,성별오픈,11,7,0060829,제이에스베트,미국,3,수,67,38,52.5,080513,송재철,070179,송문길,박정재,33000000
20260829,토요일,서울,9,19:25,1200,혼4등급,일반,핸디캡,R0~50,연령오픈,성별오픈,11,8,0053041,위대한함성,한국,3,수,67,44,55.5,080487,임기원,070181,이관호,황의영,33000000
20260829,토요일,서울,9,19:25,1200,혼4등급,일반,핸디캡,R0~50,연령오픈,성별오픈,11,9,0054056,은빛유혹,한국,3,암,67,40,52.5,080473,김정준,070166,심승태,이종욱,33000000
20260829,토요일,서울,9,19:25,1200,혼4등급,일반,핸디캡,R0~50,연령오픈,성별오픈,11,10,0058005,글로벌하트,호주,4,암,67,36,52.5,080602,임다빈,070182,전승규,장재형,33000000
20260829,토요일,서울,9,19:25,1200,혼4등급,일반,핸디캡,R0~50,연령오픈,성별오픈,11,11,0060707,히든다이아,미국,3,암,67,36,52.5,080611,푸르칸,070167,이신우,김아라,33000000
20260829,토요일,서울,10,19:55,1400,국3등급,일반,핸디캡,R1~65,연령오픈,성별오픈,9,1,0051749,문학축제,한국(포),4,수,67,55,54,080617,코지,070164,박재우,권경자,41250000
20260829,토요일,서울,10,19:55,1400,국3등급,일반,핸디캡,R1~65,연령오픈,성별오픈,9,2,0051567,퍼펙트다나은,한국,4,거,67,60,56.5,080616,마이아,070170,김동균,이진경,41250000
20260829,토요일,서울,10,19:55,1400,국3등급,일반,핸디캡,R1~65,연령오픈,성별오픈,9,3,0051830,즐거운상상,한국,4,수,67,59,56,080530,정정희,070200,최용건,우태율,41250000
20260829,토요일,서울,10,19:55,1400,국3등급,일반,핸디캡,R1~65,연령오픈,성별오픈,9,4,0047331,내길의위너,한국,5,수,67,54,53.5,080361,최범현,070305,차우호,유종국,41250000
20260829,토요일,서울,10,19:55,1400,국3등급,일반,핸디캡,R1~65,연령오픈,성별오픈,9,5,0051771,자이언트보스,한국,4,수,67,63,58,080405,김용근,070199,조현수,신명석,41250000
20260829,토요일,서울,10,19:55,1400,국3등급,일반,핸디캡,R1~65,연령오픈,성별오픈,9,6,0051240,라온니진스키,한국,4,거,67,55,54,080562,이동하,070304,이강서,라온랜드(주),41250000
20260829,토요일,서울,10,19:55,1400,국3등급,일반,핸디캡,R1~65,연령오픈,성별오픈,9,7,0051218,송당황태자,한국,4,수,67,60,56.5,080602,임다빈,070148,정호익,제주축산개발,41250000
20260829,토요일,서울,10,19:55,1400,국3등급,일반,핸디캡,R1~65,연령오픈,성별오픈,9,8,0047127,손에손잡고,한국,5,암,67,43,52.5,080608,오수철,070247,이동국,차청일,41250000
20260829,토요일,서울,10,19:55,1400,국3등급,일반,핸디캡,R1~65,연령오픈,성별오픈,9,9,0051758,차밍퀸,한국,4,암,67,52,52.5,080533,조상범,070244,리카디,이시돌협회,41250000
20260829,토요일,제주,1,12:30,900,제6등급,일반,별정A,700만원 미만,4세이하,성별오픈,10,1,3108253,행복나루,제,3,수,68,0,55,003077,강수한,002038,김길홍,천창수,7000000
20260829,토요일,제주,1,12:30,900,제6등급,일반,별정A,700만원 미만,4세이하,성별오픈,10,2,3108443,리더형,제,3,거,68,-,55,003073,김다영,002041,윤호상,이충헌,7000000
20260829,토요일,제주,1,12:30,900,제6등급,일반,별정A,700만원 미만,4세이하,성별오픈,10,3,3107573,천상비,제,3,암,68,0,55,003075,원유일,002039,문성호,문애순,7000000
20260829,토요일,제주,1,12:30,900,제6등급,일반,별정A,700만원 미만,4세이하,성별오픈,10,4,3104601,청호전설,제,4,수,68,0,55,003061,곽용남,002021,윤덕상,이정언,7000000
20260829,토요일,제주,1,12:30,900,제6등급,일반,별정A,700만원 미만,4세이하,성별오픈,10,5,3104279,마패창,제,4,거,68,0,55,003082,김홍권,002023,한상배,김흥보,7000000
20260829,토요일,제주,1,12:30,900,제6등급,일반,별정A,700만원 미만,4세이하,성별오픈,10,6,3107515,백록황후,제,3,암,68,0,55,003081,김준호,002036,강태종,조경수,7000000
