rcDate,rcDay,meet,rcNo,rcName,rcDist,rank,budam,prizeCond,ageCond,sexCond,chulNo,hrNo,hrName,hrNameEn,name,age,sex,ilsu,rating,wgBudam,jkNo,jkName,trNo,trName,owNo,owName,chaksun1,chaksun2,chaksun3,chaksun4,chaksun5
20260828,금요일,제주,3,일반,1000,제5등급,핸디캡,R1~20,2세이상,성별오픈,7,3103951,자유열매,JAYUYEOLMAE,한국,5,거,67,1,53,003089,박성광,002034,이태용,206023,이영대,10500000,4830000,3150000,1470000,1050000
20260828,금요일,제주,3,일반,1000,제5등급,핸디캡,R1~20,2세이상,성별오픈,8,3105271,돈마천하,DONMACHEONHA,한국,4,거,67,1,53,003077,강수한,002038,김길홍,116033,돈마,10500000,4830000,3150000,1470000,1050000
20260828,금요일,제주,3,일반,1000,제5등급,핸디캡,R1~20,2세이상,성별오픈,9,3107908,투혼여제,TUHONYEOJE,한국,3,암,67,9,57,003070,전현준,002042,김대연,117045,신영미,10500000,4830000,3150000,1470000,1050000
20260828,금요일,제주,3,일반,1000,제5등급,핸디캡,R1~20,2세이상,성별오픈,10,3103807,신천여제,SINCHEONYEOJE,한국,5,암,67,11,58,003092,이성민,002018,신경호,001049,강인선,10500000,4830000,3150000,1470000,1050000
20260828,금요일,제주,4,일반,1000,제5등급,핸디캡,R1~20,2세이상,성별오픈,1,3104317,아름나,AREUMNA,한국,4,암,67,4,52.5,003092,이성민,002041,윤호상,117042,문애순,10500000,4830000,3150000,1470000,1050000
20260828,금요일,제주,4,일반,1000,제5등급,핸디캡,R1~20,2세이상,성별오픈,2,3103947,자유시대,JAYUSIDAE,한국,5,거,67,9,55,003087,임재광,002031,심도연,116021,부건영,10500000,4830000,3150000,1470000,1050000
20260828,금요일,제주,4,일반,1000,제5등급,핸디캡,R1~20,2세이상,성별오픈,3,3102470,명품함성,MYEONGPUMHAMSEONG,한국,6,암,67,14,57.5,003053,안득수,002027,강대은,116019,박병철,10500000,4830000,3150000,1470000,1050000
20260828,금요일,제주,4,일반,1000,제5등급,핸디캡,R1~20,2세이상,성별오픈,4,3105484,스트롱캣,STRONGCAT,한국,4,거,67,3,52,003089,박성광,002034,이태용,116021,부건영,10500000,4830000,3150000,1470000,1050000
20260828,금요일,제주,4,일반,1000,제5등급,핸디캡,R1~20,2세이상,성별오픈,5,3108145,천상태양,CHEONSANGTAEYANG,한국,3,거,67,9,55,003080,문현진,002026,고영덕,116031,최남단,10500000,4830000,3150000,1470000,1050000
20260828,금요일,제주,4,일반,1000,제5등급,핸디캡,R1~20,2세이상,성별오픈,6,3019033,광해군,GWANGHAEGUN,한국,7,거,67,15,58,003096,양민재,002013,변용호,121029,현상진,10500000,4830000,3150000,1470000,1050000
20260828,금요일,제주,4,일반,1000,제5등급,핸디캡,R1~20,2세이상,성별오픈,7,3107295,블랙타이거,BLACKTIGER,한국,3,암,67,12,56.5,003082,김홍권,002033,강영진,111225,변완수,10500000,4830000,3150000,1470000,1050000
20260828,금요일,제주,4,일반,1000,제5등급,핸디캡,R1~20,2세이상,성별오픈,8,3102610,비룡신공,BIRYONGSINGONS,한국,6,거,67,1,51,003058,한영민,002032,김태준,001105,김무현,10500000,4830000,3150000,1470000,1050000
20260828,금요일,제주,4,일반,1000,제5등급,핸디캡,R1~20,2세이상,성별오픈,9,3107868,파워스타,POWERSTAR,한국,3,암,67,11,56,003077,강수한,002030,최기호,206023,이영대,10500000,4830000,3150000,1470000,1050000
20260828,금요일,제주,4,일반,1000,제5등급,핸디캡,R1~20,2세이상,성별오픈,10,3107933,폭풍군단,POKPUNGGUNDAN,한국,3,거,67,18,59.5,003094,곽석,002042,김대연,124027,이창근,10500000,4830000,3150000,1470000,1050000
20260828,금요일,제주,5,일반,1110,제5등급,핸디캡,R1~20,2세이상,성별오픈,1,3108248,해피초원,HAPPYCHOWEON,한국,3,암,67,3,52,003077,강수한,002034,이태용,001121,송자민,10500000,4830000,3150000,1470000,1050000
20260828,금요일,제주,5,일반,1110,제5등급,핸디캡,R1~20,2세이상,성별오픈,2,3104732,대륙황후,DAERYUKWANGHU,한국,4,암,67,19,60,003080,문현진,002018,신경호,206027,신상섭,10500000,4830000,3150000,1470000,1050000
20260828,금요일,제주,5,일반,1110,제5등급,핸디캡,R1~20,2세이상,성별오픈,3,3105245,비룡진주,BIRYONGJINJU,한국,4,암,67,1,51,003075,원유일,002041,윤호상,117042,문애순,10500000,4830000,3150000,1470000,1050000
20260828,금요일,제주,5,일반,1110,제5등급,핸디캡,R1~20,2세이상,성별오픈,4,3107862,태자주니어,TAEJAJUNIOR,한국,3,수,67,13,57,003081,김준호,002036,강태종,124023,서정숙,10500000,4830000,3150000,1470000,1050000
20260828,금요일,제주,5,일반,1110,제5등급,핸디캡,R1~20,2세이상,성별오픈,5,3103652,한라제패,HALLAJEPAE,한국,5,거,67,11,56,003082,김홍권,002029,이준호,001128,변공민,10500000,4830000,3150000,1470000,1050000
20260828,금요일,제주,5,일반,1110,제5등급,핸디캡,R1~20,2세이상,성별오픈,6,3104799,세모다,SEMODA,한국,4,거,67,11,56,003058,한영민,002023,한상배,001121,송자민,10500000,4830000,3150000,1470000,1050000
20260828,금요일,제주,5,일반,1110,제5등급,핸디캡,R1~20,2세이상,성별오픈,7,3107556,불꽃강자,BULKKOTGANGJA,한국,3,거,67,8,54.5,003087,임재광,002031,심도연,001074,강영수,10500000,4830000,3150000,1470000,1050000
20260828,금요일,제주,5,일반,1110,제5등급,핸디캡,R1~20,2세이상,성별오픈,8,3104697,으뜸여신,EUTTEUMYEOSIN,한국,4,암,67,15,58,003053,안득수,002027,강대은,124018,김민규,10500000,4830000,3150000,1470000,1050000
20260828,금요일,제주,5,일반,1110,제5등급,핸디캡,R1~20,2세이상,성별오픈,9,3103626,한백최강,HANBAEKCHOEGANG,한국,5,거,67,7,54,003094,곽석,002042,김대연,206015,김영구,10500000,4830000,3150000,1470000,1050000
20260828,금요일,제주,5,일반,1110,제5등급,핸디캡,R1~20,2세이상,성별오픈,10,3101834,대향연,DAEHYANGYEON,한국,6,거,67,15,58,003070,전현준,002029,이준호,217123,오치영,10500000,4830000,3150000,1470000,1050000
20260828,금요일,제주,6,일반,1110,제4등급,핸디캡,R21~40,2세이상,성별오픈,1,3102752,천비왕자,CHEONBIWANGJA,한국,6,거,67,35,57.5,003073,김다영,002039,문성호,124018,김민규,13000000,5980000,3900000,1820000,1300000
20260828,금요일,제주,6,일반,1110,제4등급,핸디캡,R21~40,2세이상,성별오픈,2,3104160,달빛소리,DALBITSORI,한국,4,암,67,38,59,003087,임재광,002031,심도연,106221,오경보,13000000,5980000,3900000,1820000,1300000
20260828,금요일,제주,6,일반,1110,제4등급,핸디캡,R21~40,2세이상,성별오픈,3,3105495,무림왕자,MURIMWANGJA,한국,4,거,67,28,54,003080,문현진,002018,신경호,206027,신상섭,13000000,5980000,3900000,1820000,1300000
20260828,금요일,제주,6,일반,1110,제4등급,핸디캡,R21~40,2세이상,성별오픈,4,3018884,백록군주,BAENGNOKGUNJU,한국,7,수,67,37,58.5,003089,박성광,002034,이태용,117050,쌍용통운,13000000,5980000,3900000,1820000,1300000
20260828,금요일,제주,6,일반,1110,제4등급,핸디캡,R21~40,2세이상,성별오픈,5,3105488,날려오라,NALLYEOORA,한국,4,암,67,34,57,003094,곽석,002042,김대연,001125,김경림,13000000,5980000,3900000,1820000,1300000
20260828,금요일,제주,6,일반,1110,제4등급,핸디캡,R21~40,2세이상,성별오픈,6,3104068,전승소녀,JEONSEUNGSONYEO,한국,5,암,67,35,57.5,003081,김준호,002036,강태종,116027,현동부,13000000,5980000,3900000,1820000,1300000
20260828,금요일,제주,6,일반,1110,제4등급,핸디캡,R21~40,2세이상,성별오픈,7,3018999,색달미소,SAEKDALMISO,한국,8,암,67,28,54,003058,한영민,002032,김태준,116007,강승호,13000000,5980000,3900000,1820000,1300000
20260828,금요일,제주,6,일반,1110,제4등급,핸디캡,R21~40,2세이상,성별오픈,8,3107927,리듬블루,RHYTHMEBLUE,한국,3,암,67,29,54.5,003053,안득수,002027,강대은,001164,김호영,13000000,5980000,3900000,1820000,1300000
20260828,금요일,제주,6,일반,1110,제4등급,핸디캡,R21~40,2세이상,성별오픈,9,3104749,한빛제일,HANBITJEIL,한국,4,거,67,32,56,003092,이성민,002026,고영덕,001138,송방원,13000000,5980000,3900000,1820000,1300000
20260828,금요일,제주,6,일반,1110,제4등급,핸디캡,R21~40,2세이상,성별오픈,10,3101811,날려버려,NALLYEOBEORYEO,한국,6,거,67,36,58,003070,전현준,002032,김태준,116021,부건영,13000000,5980000,3900000,1820000,1300000
20260828,금요일,제주,7,일반,1200,제4등급,핸디캡,R21~40,2세이상,성별오픈,1,3018038,대별왕,DAEBYEORWANG,한국,9,거,67,29,54.5,003094,곽석,002042,김대연,116020,홍규식,13000000,5980000,3900000,1820000,1300000
20260828,금요일,제주,7,일반,1200,제4등급,핸디캡,R21~40,2세이상,성별오픈,2,3104649,일품걸,ILPUMGIRL,한국,4,암,67,36,58,003070,전현준,002029,이준호,001135,양방철,13000000,5980000,3900000,1820000,1300000
20260828,금요일,제주,7,일반,1200,제4등급,핸디캡,R21~40,2세이상,성별오픈,3,3103519,환상지오,HWANSANGJIO,한국,5,거,67,29,54.5,003089,박성광,002034,이태용,116021,부건영,13000000,5980000,3900000,1820000,1300000
20260828,금요일,제주,7,일반,1200,제4등급,핸디캡,R21~40,2세이상,성별오픈,4,3104790,천상의별,CHEONSANGUIBYEOL,한국,4,거,67,29,54.5,003081,김준호,002036,강태종,121032,강진숙,13000000,5980000,3900000,1820000,1300000
20260828,금요일,제주,7,일반,1200,제4등급,핸디캡,R21~40,2세이상,성별오픈,5,3104752,태흥신공,TAEYHEUNGSINGONG,한국,4,거,67,31,55.5,003080,문현진,002026,고영덕,001138,송방원,13000000,5980000,3900000,1820000,1300000
20260828,금요일,제주,7,일반,1200,제4등급,핸디캡,R21~40,2세이상,성별오픈,6,3108052,신안으뜸,SINANEUTTEUM,한국,3,수,67,36,58,003077,강수한,002038,김길홍,121044,한빛,13000000,5980000,3900000,1820000,1300000
20260828,금요일,제주,7,일반,1200,제4등급,핸디캡,R21~40,2세이상,성별오픈,7,3018933,오라태양,ORATAEYANG,한국,7,수,67,29,54.5,003084,김한남,002032,김태준,124023,서정숙,13000000,5980000,3900000,1820000,1300000
20260828,금요일,제주,7,일반,1200,제4등급,핸디캡,R21~40,2세이상,성별오픈,8,3018748,성공제일,SEONGGONGJEIL,한국,8,거,67,40,60,003092,이성민,002018,신경호,116003,문인환,13000000,5980000,3900000,1820000,1300000
20260828,금요일,제주,7,일반,1200,제4등급,핸디캡,R21~40,2세이상,성별오픈,9,3105270,가온천하,GAONCHEONHA,한국,4,거,67,21,51,003082,김홍권,002033,강영진,001194,조태만,13000000,5980000,3900000,1820000,1300000
20260828,금요일,제주,7,일반,1200,제4등급,핸디캡,R21~40,2세이상,성별오픈,10,3103803,백두영웅,BAEKDUYEONGUNG,한국,5,거,67,23,51.5,003086,이동준,002039,문성호,001074,강영수,13000000,5980000,3900000,1820000,1300000
20260828,금요일,제주,8,일반,1200,제3등급,핸디캡,R41~60,2세이상,성별오픈,1,3104183,백용해,BAEGYONGHAE,한국,4,수,67,55,57,003070,전현준,002029,이준호,001118,임상관,15500000,7130000,4650000,2170000,1550000
20260828,금요일,제주,8,일반,1200,제3등급,핸디캡,R41~60,2세이상,성별오픈,2,3103588,소왕산,SOWANGSAN,한국,5,암,67,47,53,003075,원유일,002021,윤덕상,118025,강재필,15500000,7130000,4650000,2170000,1550000
20260828,금요일,제주,8,일반,1200,제3등급,핸디캡,R41~60,2세이상,성별오픈,3,3104645,한라보배,HALLABOBAE,한국,4,거,67,50,54.5,003082,김홍권,002033,강영진,206038,강경덕,15500000,7130000,4650000,2170000,1550000
20260828,금요일,제주,8,일반,1200,제3등급,핸디캡,R41~60,2세이상,성별오픈,4,3017642,쌍용신화,SSANGYONGSINHWA,한국,10,거,67,55,57,003089,박성광,002034,이태용,117050,쌍용통운,15500000,7130000,4650000,2170000,1550000
20260828,금요일,제주,8,일반,1200,제3등급,핸디캡,R41~60,2세이상,성별오픈,5,3103451,리듬황후,RYTHMEHWANGHU,한국,5,암,67,59,59,003080,문현진,002026,고영덕,121045,신우,15500000,7130000,4650000,2170000,1550000
20260828,금요일,제주,8,일반,1200,제3등급,핸디캡,R41~60,2세이상,성별오픈,6,3018668,으뜸영웅,EUTTEUMYEONGWUNG,한국,8,거,67,44,51.5,003087,임재광,002031,심도연,206015,김영구,15500000,7130000,4650000,2170000,1550000
20260828,금요일,제주,8,일반,1200,제3등급,핸디캡,R41~60,2세이상,성별오픈,7,3104611,와흘호,WAHEULHO,한국,4,수,67,52,55.5,003081,김준호,002023,한상배,121041,양우선,15500000,7130000,4650000,2170000,1550000
20260828,금요일,제주,8,일반,1200,제3등급,핸디캡,R41~60,2세이상,성별오픈,8,3104591,제주전사,JEJUJEONSA,한국,4,거,67,43,51,003096,양민재,002030,최기호,001073,김정봉,15500000,7130000,4650000,2170000,1550000
20260828,금요일,제주,8,일반,1200,제3등급,핸디캡,R41~60,2세이상,성별오픈,9,3104223,청룡에이스,CHEONGRYONGACE,한국,4,암,67,46,52.5,003092,이성민,002033,강영진,117051,청룡,15500000,7130000,4650000,2170000,1550000
20260828,금요일,제주,8,일반,1200,제3등급,핸디캡,R41~60,2세이상,성별오픈,10,3101725,킹코브라,KINGKOBEURA,한국,7,수,67,44,51.5,003053,안득수,002013,변용호,106203,양근재,15500000,7130000,4650000,2170000,1550000
20260829,토요일,서울,1,일반,1000,국6등급,별정A,R0~0,2세,암,1,0056001,마천마마,MACHEON MAMA,한국,2,암,67,0,52.5,080616,마이아,070096,서범석,126007,마용숙,24750000,9900000,6300000,2250000,1800000
20260829,토요일,서울,1,일반,1000,국6등급,별정A,R0~0,2세,암,2,0055716,에이케이선,A.K SUN,한국,2,암,67,0,52.5,080405,김용근,070306,홍윤화,109142,함승원,24750000,9900000,6300000,2250000,1800000
20260829,토요일,서울,1,일반,1000,국6등급,별정A,R0~0,2세,암,3,0055335,마이티뮬란,MIGHTY MULAN,한국,2,암,67,0,52.5,080417,유승완,070160,서홍수,113005,조병태,24750000,9900000,6300000,2250000,1800000
20260829,토요일,서울,1,일반,1000,국6등급,별정A,R0~0,2세,암,4,0056966,아리온퀸즈,ARION QUEENS,한국,2,암,67,0,51.5,080621,우인철,070181,이관호,122021,권진환,24750000,9900000,6300000,2250000,1800000
20260829,토요일,서울,1,일반,1000,국6등급,별정A,R0~0,2세,암,5,0055524,행운스타,HAENGUN STAR,한국,2,암,67,0,52.5,080550,조재로,070165,서인석,214774,조경수,24750000,9900000,6300000,2250000,1800000
20260829,토요일,서울,1,일반,1000,국6등급,별정A,R0~0,2세,암,6,0056227,툰테자,TUN TEJA,한국,2,암,67,0,52.5,080530,정정희,070244,리카디,125710,로스린다 유누스,24750000,9900000,6300000,2250000,1800000
20260829,토요일,서울,1,일반,1000,국6등급,별정A,R0~0,2세,암,7,0055472,걸작루비,GEOLJAK RUBY,한국,2,암,67,0,52.5,080486,이혁,070293,정하백,105249,박덕희,24750000,9900000,6300000,2250000,1800000
20260829,토요일,서울,1,일반,1000,국6등급,별정A,R0~0,2세,암,8,0055787,파워풀스탠스,POWERFUL STANCE,한국,2,암,67,0,52.5,080624,루이스,070248,함완식,111077,지성배,24750000,9900000,6300000,2250000,1800000
20260829,토요일,서울,2,일반,1200,국6등급,별정A,R0~0,연령오픈,성별오픈,1,0053917,플라잉치프,FLYING CHIEF,한국,3,거,67,0,56,080405,김용근,070197,이준철,110028,김형순,16500000,6600000,4200000,1500000,1200000
20260829,토요일,서울,2,일반,1200,국6등급,별정A,R0~0,연령오픈,성별오픈,2,0050970,피엔에스원,PNS WON,한국,4,암,67,0,54,080568,다실바,070117,박윤규,118010,피엔에스홈즈,16500000,6600000,4200000,1500000,1200000
20260829,토요일,서울,2,일반,1200,국6등급,별정A,R0~0,연령오픈,성별오픈,3,0054323,특급기상,TEUKGEUP GISANG,한국,3,암,67,0,54,080608,오수철,070247,이동국,106272,김근영,16500000,6600000,4200000,1500000,1200000
20260829,토요일,서울,2,일반,1200,국6등급,별정A,R0~0,연령오픈,성별오픈,4,0054178,라이즈파워,RISE POWER,한국,3,수,67,0,55,080621,우인철,070170,김동균,010801,박정재,16500000,6600000,4200000,1500000,1200000
20260829,토요일,서울,2,일반,1200,국6등급,별정A,R0~0,연령오픈,성별오픈,5,0053269,아모스전사,AMOS JEONSA,한국,3,수,67,0,56,080530,정정희,070306,홍윤화,125009,조아건설(주),16500000,6600000,4200000,1500000,1200000
20260829,토요일,서울,2,일반,1200,국6등급,별정A,R0~0,연령오픈,성별오픈,6,0053509,블루로즈,BLUE ROSE,한국,3,암,67,0,54,080473,김정준,070167,이신우,106114,범한산업,16500000,6600000,4200000,1500000,1200000
20260829,토요일,서울,2,일반,1200,국6등급,별정A,R0~0,연령오픈,성별오픈,7,0053686,스터닝히어로,STUNNING HERO,한국,3,수,67,0,56,080611,푸르칸,070170,김동균,010244,박성구,16500000,6600000,4200000,1500000,1200000
20260829,토요일,서울,2,일반,1200,국6등급,별정A,R0~0,연령오픈,성별오픈,8,0053862,금성축제,GEUMSEONG CHUKJE,한국,3,암,67,0,54,080599,김태현,070165,서인석,065096,조창규,16500000,6600000,4200000,1500000,1200000
20260829,토요일,서울,2,일반,1200,국6등급,별정A,R0~0,연령오픈,성별오픈,9,0055267,베스트프렌드,BEST FRIEND,한국,2,수,67,0,54.5,080562,이동하,070225,문병기,110034,(주)나스카,16500000,6600000,4200000,1500000,1200000
20260829,토요일,서울,2,일반,1200,국6등급,별정A,R0~0,연령오픈,성별오픈,10,0053943,퀸즈레이스,QUEEN'S RACE,한국,3,암,67,0,54,080533,조상범,070146,안병기,112290,박병현,16500000,6600000,4200000,1500000,1200000
20260829,토요일,서울,2,일반,1200,국6등급,별정A,R0~0,연령오픈,성별오픈,11,0056217,라온더칼,RAON THE KAL,한국,2,수,67,0,54.5,080476,장추열,070304,이강서,106025,손천수,16500000,6600000,4200000,1500000,1200000
20260829,토요일,서울,3,일반,1300,국6등급,별정A,R0~0,연령오픈,성별오픈,1,0051308,원더풀치프,WONDERFUL CHIEF,한국,4,수,68,0,56,080473,김정준,070165,서인석,106204,(주)녹원목장,16500000,6600000,4200000,1500000,1200000
20260829,토요일,서울,3,일반,1300,국6등급,별정A,R0~0,연령오픈,성별오픈,2,0054471,슈퍼캔디,SUPER CANDY,한국,4,암,68,0,54,080550,조재로,070247,이동국,124017,(주)쎄쎄쎄,16500000,6600000,4200000,1500000,1200000
20260829,토요일,서울,3,일반,1300,국6등급,별정A,R0~0,연령오픈,성별오픈,3,0053438,판타스틱브로,FANTASTIC BRO,한국,3,암,68,0,54,080608,오수철,070146,안병기,112290,박병현,16500000,6600000,4200000,1500000,1200000
20260829,토요일,서울,3,일반,1300,국6등급,별정A,R0~0,연령오픈,성별오픈,4,0050825,스파이스밴드,SPICE BAND,한국,4,암,68,0,54,080611,푸르칸,070167,이신우,104154,정영식,16500000,6600000,4200000,1500000,1200000
20260829,토요일,서울,3,일반,1300,국6등급,별정A,R0~0,연령오픈,성별오픈,5,0051316,비바참,BIBA CHARM,한국,4,암,68,0,54,080599,김태현,070182,전승규,010226,김명식,16500000,6600000,4200000,1500000,1200000
20260829,토요일,서울,3,일반,1300,국6등급,별정A,R0~0,연령오픈,성별오픈,6,0046772,피엔에스미,P N S ME,한국,5,암,68,0,54,080515,조한별,070117,박윤규,118010,피엔에스홈즈,16500000,6600000,4200000,1500000,1200000
20260829,토요일,서울,3,일반,1300,국6등급,별정A,R0~0,연령오픈,성별오픈,7,0053024,그랜드커리지,GRAND COURAGE,한국,3,수,68,0,56,080417,유승완,070144,배휴준,065110,강종우,16500000,6600000,4200000,1500000,1200000
20260829,토요일,서울,3,일반,1300,국6등급,별정A,R0~0,연령오픈,성별오픈,8,0054260,프라임스타,PRIME STAR,한국,3,암,68,0,54,080513,송재철,070198,임채덕,118017,양순희,16500000,6600000,4200000,1500000,1200000
20260829,토요일,서울,3,일반,1300,국6등급,별정A,R0~0,연령오픈,성별오픈,9,0052916,히어로드래건,HERO DRAGON,한국,3,암,68,0,54,080602,임다빈,070300,백종수,216306,임재형,16500000,6600000,4200000,1500000,1200000
20260829,토요일,서울,3,일반,1300,국6등급,별정A,R0~0,연령오픈,성별오픈,10,0054864,래피드총알,RAPID CHONGAL,한국,3,암,68,0,54,080603,김태희,070164,박재우,010801,박정재,16500000,6600000,4200000,1500000,1200000
20260829,토요일,서울,3,일반,1300,국6등급,별정A,R0~0,연령오픈,성별오픈,11,0053927,나이트캡틴,NIGHT CAPTAIN,한국,3,암,68,0,54,080533,조상범,070199,조현수,123002,신명석,16500000,6600000,4200000,1500000,1200000
20260829,토요일,서울,4,일반,1700,국5등급,핸디캡,R1~35,연령오픈,성별오픈,1,0051740,문학벨,MUNHAK BELL,한국,4,암,67,32,56.5,080624,루이스,070164,박재우,105222,권경자,24750000,9900000,6300000,2250000,1800000
20260829,토요일,서울,4,일반,1700,국5등급,핸디캡,R1~35,연령오픈,성별오픈,2,0053761,세이버스,SAVERS,한국,3,수,67,28,56.5,080550,조재로,070293,정하백,109029,김광두,24750000,9900000,6300000,2250000,1800000
20260829,토요일,서울,4,일반,1700,국5등급,핸디캡,R1~35,연령오픈,성별오픈,3,0046673,러브스칼렛,LOVE SCARLET,한국,5,암,67,32,56.5,080611,푸르칸,070175,강환민,125028,지앤지스타트(주),24750000,9900000,6300000,2250000,1800000
20260829,토요일,서울,4,일반,1700,국5등급,핸디캡,R1~35,연령오픈,성별오픈,4,0054881,미스터크레딧,MR.CREDIT,한국,3,수,67,26,55.5,080486,이혁,070096,서범석,118016,박순옥,24750000,9900000,6300000,2250000,1800000
20260829,토요일,서울,4,일반,1700,국5등급,핸디캡,R1~35,연령오픈,성별오픈,5,0053708,블랙마마,BLACK MAMA,한국,3,암,67,32,56.5,080616,마이아,070164,박재우,123028,파인트리,24750000,9900000,6300000,2250000,1800000
20260829,토요일,서울,4,일반,1700,국5등급,핸디캡,R1~35,연령오픈,성별오픈,6,0050900,혁명의질주,HYEOKMYEONGUIJILJU,한국,4,암,67,27,54,080602,임다빈,070144,배휴준,116057,미리내,24750000,9900000,6300000,2250000,1800000
20260829,토요일,서울,4,일반,1700,국5등급,핸디캡,R1~35,연령오픈,성별오픈,7,0047264,학산대세,HAKSAN DAESE,한국,5,암,67,24,52.5,080582,빅투아르,070290,문세영,119036,황봉기,24750000,9900000,6300000,2250000,1800000
20260829,토요일,서울,4,일반,1700,국5등급,핸디캡,R1~35,연령오픈,성별오픈,8,0051036,블랙러시안,BLACK RUSSIAN,한국,4,거,67,25,55,080484,서승운,070289,성상현,123005,박재용,24750000,9900000,6300000,2250000,1800000
20260829,토요일,서울,4,일반,1700,국5등급,핸디캡,R1~35,연령오픈,성별오픈,9,0053645,라온킹스맨,RAON KINGSMAN,한국,3,수,67,28,56.5,080476,장추열,070304,이강서,106025,손천수,24750000,9900000,6300000,2250000,1800000
20260829,토요일,서울,4,일반,1700,국5등급,핸디캡,R1~35,연령오픈,성별오픈,10,0046999,샤크텐,SHARKTEN,한국,5,거,67,28,56.5,080533,조상범,070264,박지헌,122017,힐링팜조합,24750000,9900000,6300000,2250000,1800000
20260829,토요일,서울,5,일반,1200,국5등급,핸디캡,R1~35,연령오픈,성별오픈,1,0050951,폭스트롯,FOX TROT,한국,4,암,67,23,52.5,080473,김정준,070163,박병일,121018,본투런,24750000,9900000,6300000,2250000,1800000
20260829,토요일,서울,5,일반,1200,국5등급,핸디캡,R1~35,연령오픈,성별오픈,2,0047071,주링스카이,JURING SKY,한국,5,암,67,33,55,080484,서승운,070170,김동균,113032,최임규,24750000,9900000,6300000,2250000,1800000
20260829,토요일,서울,5,일반,1200,국5등급,핸디캡,R1~35,연령오픈,성별오픈,3,0054384,서울비행,SEOUL BIHAENG,한국,3,수,67,29,55,080617,코지,070181,이관호,106080,이동좌,24750000,9900000,6300000,2250000,1800000
20260829,토요일,서울,5,일반,1200,국5등급,핸디캡,R1~35,연령오픈,성별오픈,4,0053644,라온더클라라,RAON THE CLARA,한국,3,암,67,31,54,080486,이혁,070304,이강서,123026,라온랜드(주),24750000,9900000,6300000,2250000,1800000
20260829,토요일,서울,5,일반,1200,국5등급,핸디캡,R1~35,연령오픈,성별오픈,5,0053969,학산새미,HAKSAN SAMMY,한국,3,암,67,29,53,080562,이동하,070163,박병일,119036,황봉기,24750000,9900000,6300000,2250000,1800000
20260829,토요일,서울,5,일반,1200,국5등급,핸디캡,R1~35,연령오픈,성별오픈,6,0050780,예스엔젤,YES ANGEL,한국,4,암,67,23,52.5,080578,김효정,070164,박재우,065096,조창규,24750000,9900000,6300000,2250000,1800000
20260829,토요일,서울,5,일반,1200,국5등급,핸디캡,R1~35,연령오픈,성별오픈,7,0053353,용비신화,YONGBI SHINHWA,한국,3,거,67,33,57,080405,김용근,070199,조현수,122013,정성진,24750000,9900000,6300000,2250000,1800000
20260829,토요일,서울,5,일반,1200,국5등급,핸디캡,R1~35,연령오픈,성별오픈,8,0053793,이클립스엘리,ECLIPSE ELLY,한국,3,암,67,28,52.5,080546,박재이,070197,이준철,122023,조한수,24750000,9900000,6300000,2250000,1800000
20260829,토요일,서울,5,일반,1200,국5등급,핸디캡,R1~35,연령오픈,성별오픈,9,0053257,뷰티풀리,BEAUTIFULLY,한국,3,암,67,28,52.5,080550,조재로,070115,박천서,104131,박광순,24750000,9900000,6300000,2250000,1800000
20260829,토요일,서울,5,일반,1200,국5등급,핸디캡,R1~35,연령오픈,성별오픈,10,0050690,문학파이터,MUNHAK FIGHTER,한국,4,암,67,33,55,080624,루이스,070148,정호익,105222,권경자,24750000,9900000,6300000,2250000,1800000
20260829,토요일,서울,5,일반,1200,국5등급,핸디캡,R1~35,연령오픈,성별오픈,11,0053592,영원한스타,YEONGWONHAN STAR,한국,3,암,67,33,55,080513,송재철,070247,이동국,010457,조병해,24750000,9900000,6300000,2250000,1800000
20260829,토요일,서울,6,일반,1300,국5등급,핸디캡,R1~35,연령오픈,성별오픈,1,0054201,벌교엠퍼러,BEOLGYO EMPEROR,한국,3,수,67,32,55.5,080434,김철호,070290,문세영,123007,유성훈,24750000,9900000,6300000,2250000,1800000
20260829,토요일,서울,6,일반,1300,국5등급,핸디캡,R1~35,연령오픈,성별오픈,2,0053641,금아온포인트,GEUMA ON POINT,한국,3,거,67,26,52.5,080473,김정준,070181,이관호,117038,금아산업(주),24750000,9900000,6300000,2250000,1800000
20260829,토요일,서울,6,일반,1300,국5등급,핸디캡,R1~35,연령오픈,성별오픈,3,0053194,화이트잭팟,WHITE JACKPOT,한국,3,거,67,29,54,080530,정정희,070244,리카디,121047,이강운,24750000,9900000,6300000,2250000,1800000
20260829,토요일,서울,6,일반,1300,국5등급,핸디캡,R1~35,연령오픈,성별오픈,4,0051778,와달비,WADALBI,한국,4,거,67,28,53.5,080603,김태희,070247,이동국,104176,(주)늘푸른목장,24750000,9900000,6300000,2250000,1800000
20260829,토요일,서울,6,일반,1300,국5등급,핸디캡,R1~35,연령오픈,성별오픈,5,0047116,엑스팩터,X-FACTOR,한국,5,거,67,35,57,080484,서승운,070170,김동균,116054,공이공팔,24750000,9900000,6300000,2250000,1800000
20260829,토요일,서울,6,일반,1300,국5등급,핸디캡,R1~35,연령오픈,성별오픈,6,0053872,세명피크,SEMYEONG PEAK,한국,3,암,67,26,52.5,080611,푸르칸,070305,차우호,111051,이기철,24750000,9900000,6300000,2250000,1800000
